index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,UL_THROUGHPUT_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,DL_THROUGHPUT_RATIO,HOUR
2021-05-19 23:00:00,3.8447326973958944e+17,311629376272.0,34055801352.0,0.9333333333333332,0.999690018598884,1.0,4.693078555118693,0.0011138338159946536,1.0,7.606836778684113,23
2021-05-20 00:00:00,3.8447326973958944e+17,279409414088.0,18042327952.0,1.0,1.0,1.0,3.3871202619475578,0.00021312872975277067,1.0,9.965690156839663,0
2021-05-20 01:00:00,3.8447326973958944e+17,269345501416.0,43006481376.0,1.0,1.0,1.0,7.529519802036557,0.0002247696111485727,1.0,12.666323108173824,1
2021-05-20 02:00:00,3.8447326973958944e+17,292613395704.0,17715381568.0,1.0,1.0,1.0,5.198623644690637,0.0,0.9995305164319248,16.512869297353962,2
2021-05-20 03:00:00,3.8447326973958944e+17,212001988000.0,17193019992.0,1.0,0.9997173544375352,1.0,5.978814128589102,0.00021367521367521368,1.0,25.722815300440914,3
2021-05-20 04:00:00,3.8447326973958944e+17,281922208336.0,10618650048.0,1.0,0.9996926859250154,1.0,3.8211738286669417,0.0,0.9995537706381079,20.399086289478152,4
2021-05-20 05:00:00,3.8447326973958944e+17,266627481952.0,11863820352.0,0.8888888888888888,0.9997316876844649,1.0,3.402095700662286,0.0010154346060113725,1.0,20.75768654917485,5
2021-05-20 06:00:00,3.8447326973958944e+17,256067241128.0,14776387160.0,0.9130434782608696,1.0,1.0,4.0932257240445145,0.0005961844197138313,0.9994124559341949,20.6721397489691,6
2021-05-20 07:00:00,3.8447326973958944e+17,306221917760.0,15552941552.0,1.0,1.0,1.0,3.5778910635227734,0.0012977382276603633,0.9996335654085746,14.247082040191614,7
2021-05-20 08:00:00,3.8447326973958944e+17,322763379520.0,13718594728.0,0.9523809523809524,0.999745805795628,1.0,2.532435539000017,0.0016570008285004142,0.9997982243744956,9.831380564045505,8
2021-05-20 09:00:00,3.8447326973958944e+17,308368851632.0,21996560920.0,1.0,0.9997453526865292,1.0,3.227373400465558,0.0024028834601521826,0.9992214869599064,6.693502858691912,9
2021-05-20 10:00:00,3.8447326973958944e+17,320267078136.0,27502335568.0,1.0,0.9997590361445784,1.0,3.605152710087877,0.001278071937191893,0.9998210450966356,8.157948340628652,10
2021-05-20 11:00:00,3.8447326973958944e+17,320655997896.0,21198952000.0,1.0,1.0,1.0,2.483107177118487,0.002899075919550643,0.9996453900709219,5.297031865595931,11
2021-05-20 12:00:00,3.8447326973958944e+17,330566679920.0,16184446336.0,1.0,1.0,1.0,2.5376760263177673,0.0010950903449534588,0.9991057055982828,6.089418584760571,12
2021-05-20 13:00:00,3.8447326973958944e+17,310128657552.0,19397969392.0,0.9629629629629628,1.0,1.0,2.4572651093459417,0.0015137180700094607,1.0,4.290564824374863,13
2021-05-20 14:00:00,3.8447326973958944e+17,307033191096.0,18222337464.0,0.9615384615384616,1.0,1.0,2.660445457929152,0.00036886757654002215,0.9998182809376704,5.869545671937293,14
2021-05-20 15:00:00,3.8447326973958944e+17,311631624384.0,15641498416.0,1.0,1.0,1.0,2.651893880652195,0.0007524454477050414,0.9992686048637776,7.936056867248397,15
2021-05-20 16:00:00,3.8447326973958944e+17,269678252072.0,14910218792.0,1.0,1.0,1.0,2.913217180013513,0.0006845798391237378,0.9996684350132626,10.374458721495099,16
2021-05-20 17:00:00,3.8447326973958944e+17,238984651984.0,16388562984.0,1.0,1.0,1.0,3.3882556461864475,0.002905850445563735,0.9996332294150008,15.295316502996593,17
2021-05-20 18:00:00,3.8447326973958944e+17,243157156216.0,26081426632.0,1.0,0.9986168741355465,1.0,5.111891633185503,0.002591153063113085,0.9985994397759104,14.865796450147734,18
2021-05-20 19:00:00,3.8447326973958944e+17,293986801608.0,25985906328.0,1.0,0.9986276303751144,1.0,3.760345622417499,0.0017652250661959398,0.9996589358799456,8.341250576073762,19
2021-05-20 20:00:00,3.8447326973958944e+17,292662500016.0,18254931888.0,1.0,1.0,1.0,2.9723509311875667,0.0016509823344890212,0.999362143198852,9.646148065213943,20
2021-05-20 21:00:00,3.8447326973958944e+17,307432299632.0,27459655504.0,1.0,0.9997711670480548,1.0,3.4167549536033,0.0010396811644429044,0.9995040502562408,7.528662973372183,21
2021-05-20 22:00:00,3.8447326973958944e+17,297879304240.0,23472071936.0,0.9454545454545454,0.9997795900374696,1.0,3.497478923832228,0.0011217948717948717,0.9998442852693864,7.087008649186371,22
2021-05-20 23:00:00,3.8447326973958944e+17,308643998512.0,16004993928.0,1.0,1.0,1.0,2.405582732429912,0.0003611412062116288,1.0,6.121411627074782,23
2021-05-21 00:00:00,3.8447326973958944e+17,308637957328.0,17103250632.0,0.9523809523809524,1.0,1.0,2.559436807719825,0.0,0.9980279670132663,6.815989035302754,0
2021-05-21 01:00:00,3.8447326973958944e+17,286672070528.0,18459304632.0,1.0,1.0,1.0,3.9211996870480976,0.0011693626973299552,0.998077662437524,18.156680727799927,1
2021-05-21 02:00:00,3.8447326973958944e+17,250837347544.0,15317145104.0,1.0,1.0,1.0,4.27534865569239,0.0,0.998549410698096,23.7786908071712,2
2021-05-21 03:00:00,3.8447326973958944e+17,237763570384.0,13444415584.0,1.0,1.0,1.0,3.9241092190165183,0.0003879728419010669,0.9990408593899864,23.85500879629805,3
2021-05-21 04:00:00,3.8447326973958944e+17,266842518144.0,13645678656.0,1.0,1.0,1.0,3.6593565885459216,0.0,0.9992832825658484,21.804350757843704,4
2021-05-21 05:00:00,3.8447326973958944e+17,272887715624.0,11052079720.0,0.8888888888888888,0.9997545409916544,1.0,2.695079435347339,0.0001864975755315181,0.9996292863762744,20.22276294651357,5
2021-05-21 06:00:00,3.8447326973958944e+17,210854162096.0,14350617208.0,0.9090909090909092,1.0,1.0,4.3008823532514535,0.00034644032565390613,1.0,25.042632288656243,6
2021-05-21 07:00:00,3.8447326973958944e+17,271088667512.0,13318791992.0,0.9487179487179488,0.9997784669915818,1.0,3.345282626026478,0.0013335555925987664,0.9990171990171991,16.738025809515836,7
2021-05-21 08:00:00,3.8447326973958944e+17,304743325416.0,15813074816.0,1.0,1.0,1.0,3.445726912671185,0.0007609191903819813,0.9994024499551838,12.338511666846705,8
2021-05-21 09:00:00,3.8447326973958944e+17,309105539424.0,28744608696.0,1.0,1.0,1.0,4.973762686660684,0.0012749003984063743,0.999062939247228,8.873637962378954,9
2021-05-21 10:00:00,3.8447326973958944e+17,323288139960.0,16341332976.0,0.9523809523809524,0.9997726756080928,1.0,2.7973077455262065,0.0015498536249354228,0.9994994159853162,6.477325328588347,10
2021-05-21 11:00:00,3.8447326973958944e+17,322464797800.0,36213273768.0,1.0,1.0,1.0,5.772322312273773,0.001643115346697338,0.9996787664632188,6.306971477354412,11
2021-05-21 12:00:00,3.8447326973958944e+17,314631349880.0,43227680984.0,1.0,0.9997800747745766,1.0,5.568615456681983,0.0019364208487978052,0.9992258863601176,6.2609881109657035,12
2021-05-21 13:00:00,3.8447326973958944e+17,319603758384.0,17967809160.0,1.0,1.0,1.0,2.7325161697084304,0.0011693952555963914,0.9980836793356757,4.589336341135139,13
2021-05-21 14:00:00,3.8447326973958944e+17,329346378000.0,22213275752.0,1.0,0.9995477159656264,1.0,3.0398342100778013,0.0013144922773578706,0.9993611244210191,5.075202834500239,14
2021-05-21 15:00:00,3.8447326973958944e+17,317300740768.0,54064353384.0,1.0,0.9997809419496166,1.0,7.255608496100111,0.0014317531021317213,0.9998462011688712,8.028685783521695,15
2021-05-21 16:00:00,3.8447326973958944e+17,275200739272.0,52292010168.0,1.0,1.0,1.0,6.91357214151892,0.001554001554001554,0.9995556872037916,10.256997178553345,16
2021-05-21 17:00:00,3.8447326973958944e+17,277848461920.0,23260247920.0,1.0,1.0,1.0,4.087529090244347,0.0025041736227045075,0.9995235826584088,12.381154850033125,17
2021-05-21 18:00:00,3.8447326973958944e+17,289521385504.0,26971945728.0,1.0,0.9996179560649476,1.0,4.280862353579611,0.001142041399000714,0.9993063263041064,11.402266833902305,18
2021-05-21 19:00:00,3.8447326973958944e+17,300529000704.0,34767395440.0,0.979591836734694,1.0,1.0,4.231623736574478,0.0015172204521316948,0.9988278388278388,7.713971739590861,19
2021-05-21 20:00:00,3.8447326973958944e+17,268899355224.0,20675331616.0,1.0,0.9998028391167192,1.0,3.426531895553227,0.0004480286738351255,0.9997113580603262,11.287421830642721,20
2021-05-21 21:00:00,3.8447326973958944e+17,270589896240.0,21129025832.0,0.9705882352941176,0.9997880008479966,1.0,2.8768827395607843,0.0011467889908256881,0.9992160551897148,8.334557233711507,21
2021-05-21 22:00:00,3.8447326973958944e+17,309506823360.0,22263158280.0,1.0,1.0,1.0,2.8593786342093432,0.0010319917440660474,0.999662788737144,5.888476892327343,22
2021-05-21 23:00:00,3.8447326973958944e+17,298830829656.0,19567164728.0,0.979591836734694,1.0,1.0,3.4334726299953067,0.00018109380659181456,0.9992854590925332,9.838036064764347,23
2021-05-22 00:00:00,3.8447326973958944e+17,305727483824.0,20856975712.0,0.9444444444444444,0.9997172745264348,1.0,4.058085600898559,0.0014462809917355369,0.9983706720977596,8.782208966166984,0
2021-05-22 01:00:00,3.8447326973958944e+17,327042126072.0,33475698744.0,1.0,1.0,1.0,5.470982530049634,0.0004396570674873599,0.9991306237774396,8.796311019621465,1
2021-05-22 02:00:00,3.8447326973958944e+17,284396155544.0,20989687616.0,1.0,1.0,1.0,4.822059757430732,0.0,0.997867803837953,18.81947356470156,2
2021-05-22 03:00:00,3.8447326973958944e+17,242941607672.0,10013955632.0,1.0,1.0,1.0,3.413788130307397,0.0002088118605136772,0.9993747394747812,26.29306508367234,3
2021-05-22 04:00:00,3.8447326973958944e+17,215867859712.0,10551115272.0,1.0,1.0,1.0,3.9711682648782616,0.0001963864886095837,1.0,27.585259535081395,4
2021-05-22 05:00:00,3.8447326973958944e+17,237788748776.0,11134760576.0,1.0,1.0,1.0,3.0816088454710755,0.0003897875657766517,1.0,22.75448082074498,5
2021-05-22 06:00:00,3.8447326973958944e+17,266239993056.0,12021133824.0,0.9333333333333332,0.9997367728349564,1.0,3.449407282213236,0.0005827505827505828,0.9992347426822268,20.02931932041673,6
2021-05-22 07:00:00,3.8447326973958944e+17,302185976712.0,20771139504.0,1.0,1.0,1.0,5.373439748390829,0.0011693952555963914,0.9996709443896018,17.334947691654495,7
2021-05-22 08:00:00,3.8447326973958944e+17,285149840368.0,16796364272.0,1.0,1.0,1.0,3.867993771756832,0.0,0.9994132316268152,17.512370716611873,8
2021-05-22 09:00:00,3.8447326973958944e+17,303339096424.0,25069436576.0,1.0,0.9995950597286899,1.0,4.069461402123139,0.001314060446780552,0.9989926608145056,12.064916712393474,9
2021-05-22 10:00:00,3.8447326973958944e+17,304881375248.0,18529000848.0,1.0,1.0,1.0,3.837825085994453,0.0012368583797155227,0.9996944699052857,16.495830441634368,10
2021-05-22 11:00:00,3.8447326973958944e+17,323025806224.0,24167668208.0,1.0,0.9995742869306088,1.0,4.17763698777291,0.000610407446970853,0.9986571172784244,9.320582161737764,11
2021-05-22 12:00:00,3.8447326973958944e+17,334312272960.0,21992479560.0,1.0,1.0,1.0,3.528314004925948,0.001060927553804183,0.9991163475699558,7.382227234308805,12
2021-05-22 13:00:00,3.8447326973958944e+17,321695917744.0,21206824680.0,1.0,0.9997401247401247,1.0,3.0936882780234463,0.0019065776930409914,0.999445881049132,4.891824516017464,13
2021-05-22 14:00:00,3.8447326973958944e+17,326158171664.0,17524307784.0,1.0,1.0,1.0,2.3112822230870647,0.0003916960438699569,1.0,4.870091027994468,14
2021-05-22 15:00:00,3.8447326973958944e+17,312350041872.0,20867681024.0,1.0,0.9997482376636456,1.0,3.3646605297278684,0.0009147457006952068,0.9996456413890856,9.19844575589477,15
2021-05-22 16:00:00,3.8447326973958944e+17,293418190056.0,29774913632.0,1.0,0.9997467713345152,1.0,4.859576009947093,0.0021305442572147975,0.9992656508169636,11.371775993642665,16
2021-05-22 17:00:00,3.8447326973958944e+17,328308506760.0,16295968928.0,0.9846153846153848,0.9997530254383798,1.0,3.2325567730093225,0.0005595970900951317,0.999293411058117,9.832990976327816,17
2021-05-22 18:00:00,3.8447326973958944e+17,303043375656.0,18564147928.0,0.9661016949152542,1.0,1.0,3.7016510495511232,0.00040152579803252365,0.9998062391009496,11.076188225792189,18
2021-05-22 19:00:00,3.8447326973958944e+17,296352048992.0,19118701296.0,0.9743589743589745,0.9995443153337892,1.0,3.0833745346600825,0.0004909983633387887,1.0,7.3681837405736275,19
2021-05-22 20:00:00,3.8447326973958944e+17,289773258728.0,20006169112.0,1.0,0.9995335820895522,1.0,2.7255569335742544,0.0005123825789923144,0.9998340248962656,6.375137149819003,20
2021-05-22 21:00:00,3.8447326973958944e+17,301950448744.0,21576062576.0,1.0,0.9997516761857462,1.0,2.5015874896456656,0.0007370554634236226,0.998932384341637,5.210249928453116,21
2021-05-22 22:00:00,3.8447326973958944e+17,322817612320.0,26515937272.0,1.0,1.0,1.0,3.578385802270273,0.0006423982869379015,1.0,6.8708892052527375,22
2021-05-22 23:00:00,3.8447326973958944e+17,312950710616.0,18486346896.0,1.0,1.0,1.0,3.0653324480119823,0.0006584723441615452,0.9995726495726496,7.539560916389258,23
2021-05-23 00:00:00,3.8447326973958944e+17,314226823640.0,14730927768.0,1.0,1.0,1.0,3.3101350864236263,0.000413564929693962,1.0,14.476824313731422,0
2021-05-23 01:00:00,3.8447326973958944e+17,262507461904.0,17825806800.0,1.0,0.9997297297297296,1.0,3.8086093255990714,0.0012254901960784314,0.9983857949959644,17.056164915637982,1
2021-05-23 02:00:00,3.8447326973958944e+17,223102817760.0,19309014072.0,1.0,1.0,1.0,5.3392123988941,0.00019634792852935403,0.9992225461613216,23.54580148374189,2
2021-05-23 03:00:00,3.8447326973958944e+17,289328074184.0,20926463328.0,1.0,1.0,1.0,5.258463781223094,0.00022411474675033618,0.999552472588946,21.2369842634398,3
2021-05-23 04:00:00,3.8447326973958944e+17,235026937464.0,16174384088.0,0.6666666666666666,1.0,1.0,4.810071073497388,0.0,1.0,24.991136060728632,4
2021-05-23 05:00:00,3.8447326973958944e+17,230140050272.0,18135611872.0,1.0,1.0,1.0,4.276335387587719,0.0007689350249903882,1.0,23.4336480475448,5
2021-05-23 06:00:00,3.8447326973958944e+17,216045497920.0,14634154944.0,1.0,0.9997324056729996,1.0,4.12592928679796,0.00020234722784297853,0.9992030284917314,24.14101062953362,6
2021-05-23 07:00:00,3.8447326973958944e+17,235569775016.0,10385665488.0,0.8571428571428571,0.9994629430719656,1.0,3.0754589052295755,0.0010388531061707874,0.999194198227236,23.01136155104442,7
2021-05-23 08:00:00,3.8447326973958944e+17,236344093712.0,12532922632.0,1.0,1.0,1.0,2.7265030591252954,0.0011767474699929394,1.0,19.83700635653092,8
2021-05-23 09:00:00,3.8447326973958944e+17,257987086608.0,12425774872.0,1.0,0.9992872416250892,1.0,2.5373137662082597,0.0014942099364960778,0.9996342355523044,16.50952793656387,9
2021-05-23 10:00:00,3.8447326973958944e+17,305874335440.0,18823633264.0,1.0,1.0,1.0,2.947702639826003,0.0017401392111368909,1.0,7.384048635035602,10
2021-05-23 11:00:00,3.8447326973958944e+17,294480201872.0,23249559888.0,1.0,1.0,1.0,3.3464478874050605,0.0018134193028410239,0.9998036520714706,10.789825708315783,11
2021-05-23 12:00:00,3.8447326973958944e+17,310167167584.0,22442022696.0,1.0,0.9995248277500594,1.0,3.662777958769,0.001176470588235294,0.9983060417843026,8.981140068567644,12
2021-05-23 13:00:00,3.8447326973958944e+17,286673241608.0,19400507224.0,1.0,0.9995043370508054,1.0,2.7281375752041805,0.0015479876160990713,0.9986945169712794,7.967210081297653,13
2021-05-23 14:00:00,3.8447326973958944e+17,270498929600.0,23795715224.0,1.0,1.0,1.0,3.5384139947524496,0.0011049723756906078,0.9994615936826992,12.590733851099772,14
2021-05-23 15:00:00,3.8447326973958944e+17,276760336808.0,14878113168.0,1.0,1.0,1.0,2.535672307029736,0.002430555555555556,0.9993224932249324,12.785064309441953,15
2021-05-23 16:00:00,3.8447326973958944e+17,255555043720.0,16878622520.0,1.0,1.0,1.0,2.9342078213395015,0.0007903576368306659,0.9988468191428024,16.554763209776713,16
2021-05-23 17:00:00,3.8447326973958944e+17,228364037560.0,13059920696.0,1.0,1.0,1.0,3.368674552374823,0.0015611061552185546,0.9991476667376944,20.42593948687318,17
2021-05-23 18:00:00,3.8447326973958944e+17,242258425800.0,15273454776.0,1.0,1.0,1.0,3.25166816829808,0.001378224059854302,0.9992306212733216,17.62565096391521,18
2021-05-23 19:00:00,3.8447326973958944e+17,269314899344.0,18940195008.0,1.0,1.0,1.0,3.3094363447858663,0.0010101010101010099,0.99901748870112,12.491746577707946,19
2021-05-23 20:00:00,3.8447326973958944e+17,284124748568.0,23100916488.0,1.0,0.9997523526498266,1.0,3.68391019968397,0.0028495440729483282,0.9992771955186122,10.346259164648554,20
2021-05-23 21:00:00,3.8447326973958944e+17,297179207248.0,16305590544.0,1.0,0.9997773820124666,1.0,2.501043044274009,0.001229796205200281,1.0,6.605846272431902,21
2021-05-23 22:00:00,3.8447326973958944e+17,318859009608.0,24721689824.0,1.0,0.9995233555767398,1.0,3.248408405500676,0.0012922281705741185,0.9992878760904398,5.182864220275758,22
2021-05-23 23:00:00,3.8447326973958944e+17,316919614024.0,23413620400.0,1.0,1.0,1.0,3.551465991753374,0.0004296455424274973,0.998535258422264,8.387223521419044,23
2021-05-24 00:00:00,3.8447326973958944e+17,313784285112.0,21940233680.0,0.9565217391304348,1.0,1.0,4.610987525445318,0.0008351893095768374,1.0,9.222143871650651,0
2021-05-24 01:00:00,3.8447326973958944e+17,245094163048.0,12025312000.0,1.0,0.9996170049789352,1.0,3.784720353428431,0.0005454049631851651,0.9989189189189188,20.990815564488827,1
2021-05-24 02:00:00,3.8447326973958944e+17,294199622992.0,30088952144.0,1.0,1.0,1.0,6.349490923010451,0.0005078720162519045,0.9994966020639316,19.91309063488362,2
2021-05-24 03:00:00,3.8447326973958944e+17,260324226512.0,45916964480.0,1.0,1.0,1.0,9.635465115779343,0.0005621135469364812,0.9988829935772132,18.532076520610673,3
2021-05-24 04:00:00,3.8447326973958944e+17,218258037808.0,10608974456.0,1.0,1.0,1.0,3.3329933799661564,0.0,1.0,22.376280032325734,4
2021-05-24 05:00:00,3.8447326973958944e+17,222458920520.0,9513370056.0,1.0,1.0,1.0,2.7913870478350713,0.0,0.9990462565569862,23.642720631377077,5
2021-05-24 06:00:00,3.8447326973958944e+17,210993208656.0,10325320816.0,1.0,0.999692968989868,1.0,3.306412363147153,0.0004731488052992666,1.0,27.012645305363108,6
2021-05-24 07:00:00,3.8447326973958944e+17,205413306008.0,15164252872.0,1.0,1.0,1.0,5.213613170777154,0.0010731916720326251,0.9991589571068124,29.99010614975929,7
2021-05-24 08:00:00,3.8447326973958944e+17,272448363216.0,12594003112.0,1.0,0.9997261024376884,1.0,3.446166647817192,0.00043535045711797995,0.9991452991452991,22.16927195754879,8
2021-05-24 09:00:00,3.8447326973958944e+17,302195621200.0,19185274696.0,1.0,1.0,1.0,3.4640571485461886,0.0007429420505200594,0.9990922294843864,11.946234151009055,9
2021-05-24 10:00:00,3.8447326973958944e+17,297909213728.0,19650694912.0,1.0,0.9997671169073126,1.0,3.1677176544656183,0.0013488450514247176,0.9996726677577742,13.639441408171091,10
2021-05-24 11:00:00,3.8447326973958944e+17,277325460040.0,19897072248.0,1.0,1.0,1.0,3.7864829068463965,0.00031060723714862557,0.9993932038834952,12.269680181305528,11
2021-05-24 12:00:00,3.8447326973958944e+17,291609436952.0,20979033616.0,1.0,1.0,1.0,3.8539633100958746,0.00016622340425531914,0.9998393316195372,11.104332619329677,12
2021-05-24 13:00:00,3.8447326973958944e+17,304279812848.0,18129314352.0,1.0,1.0,1.0,2.8221113871216565,0.0013265112753458404,1.0,7.718971940011662,13
2021-05-24 14:00:00,3.8447326973958944e+17,321293409416.0,15333422216.0,0.9444444444444444,1.0,1.0,2.4815212459626097,0.0005583472920156337,1.0,7.449086936340432,14
2021-05-24 15:00:00,3.8447326973958944e+17,281069279720.0,17958028024.0,1.0,1.0,1.0,3.568906037622798,0.0010948905109489052,0.9998223801065721,12.786534387636426,15
2021-05-24 16:00:00,3.8447326973958944e+17,265988475472.0,19878051528.0,1.0,1.0,1.0,3.5929028897555915,0.000997207818109294,0.9996200607902735,10.631717667346868,16
2021-05-24 17:00:00,3.8447326973958944e+17,261743993592.0,14807362712.0,1.0,1.0,1.0,3.4824698188763814,0.0009940357852882703,0.9998103546368292,15.071849208148846,17
2021-05-24 18:00:00,3.8447326973958944e+17,252075454760.0,19627018984.0,1.0,0.9997354497354496,1.0,4.256682384993908,0.00099147332936744,0.9996175908221796,14.170687049120273,18
2021-05-24 19:00:00,3.8447326973958944e+17,272132165432.0,20962012200.0,1.0,1.0,1.0,3.7557237540702406,0.0021421616358325217,1.0,10.542396836825056,19
2021-05-24 20:00:00,3.8447326973958944e+17,309816635872.0,23702943648.0,0.9696969696969696,1.0,1.0,3.7408945321628533,0.00044023772837332157,0.9991848379865498,10.271977307485116,20
2021-05-24 21:00:00,3.8447326973958944e+17,302870526672.0,28601734384.0,0.9433962264150944,1.0,1.0,3.7114489460996167,0.0020012007204322593,0.999811320754717,8.568142816337797,21
2021-05-24 22:00:00,3.8447326973958944e+17,300160675184.0,18950940680.0,1.0,1.0,1.0,2.873847350524215,0.0,0.9994374648415526,7.541027324720807,22
2021-05-24 23:00:00,3.8447326973958944e+17,319283864968.0,16676217496.0,1.0,1.0,1.0,2.789775698963464,0.0006443298969072165,0.9997910572503134,7.596020623684432,23
2021-05-25 00:00:00,3.8447326973958944e+17,317453513808.0,16866084416.0,1.0,1.0,1.0,3.4170449846935305,0.0011853959222380276,0.9990673816740498,11.778259803449917,0
2021-05-25 01:00:00,3.8447326973958944e+17,281171024832.0,11093013256.0,1.0,1.0,1.0,2.6868630575050343,0.0004478280340349307,1.0,11.816160023757027,1
2021-05-25 02:00:00,3.8447326973958944e+17,230760680240.0,10508899760.0,1.0,1.0,1.0,3.3680867649887047,0.0004829751267809708,0.9990366088631984,20.135845408708494,2
2021-05-25 03:00:00,3.8447326973958944e+17,196235520760.0,13926996552.0,1.0,1.0,1.0,4.390705201088107,0.0,1.0,25.972366718206853,3
2021-05-25 04:00:00,3.8447326973958944e+17,243630797216.0,16532068192.0,1.0,1.0,1.0,4.711533679258113,0.0007556675062972293,0.9997502497502496,22.93896312048522,4
2021-05-25 05:00:00,3.8447326973958944e+17,226898551456.0,9590960696.0,1.0,0.9993567063364426,1.0,2.8456336171989958,0.0,1.0,24.395620675275026,5
2021-05-25 06:00:00,3.8447326973958944e+17,225548809312.0,10073375808.0,1.0,1.0,1.0,2.8105529612816462,0.0008970621215519176,1.0,23.537175147324728,6
2021-05-25 07:00:00,3.8447326973958944e+17,249033605352.0,8655024528.0,1.0,1.0,1.0,2.815096493233015,0.0015744489428699956,0.9993405143987688,19.191488231139385,7
2021-05-25 08:00:00,3.8447326973958944e+17,218678552072.0,8109772448.0,1.0,1.0,1.0,2.30769019024014,0.00022967386311437759,0.9973112256329822,22.865340733625438,8
2021-05-25 09:00:00,3.8447326973958944e+17,221502778344.0,11799925928.0,1.0,1.0,1.0,2.903734332493,0.0016575893914278948,0.9988455322096512,19.551228045476734,9
2021-05-25 10:00:00,3.8447326973958944e+17,256688852624.0,15874313672.0,0.9230769230769232,0.9997155858930604,1.0,3.492082675354716,0.0004434589800443459,0.9995682210708118,14.414387967317527,10
2021-05-25 11:00:00,3.8447326973958944e+17,324591604400.0,21039838664.0,1.0,1.0,1.0,3.7745146025981438,0.0011214953271028037,0.9996307237813884,10.69337701326906,11
2021-05-25 12:00:00,3.8447326973958944e+17,302135933552.0,15840723144.0,1.0,0.999538745387454,1.0,2.6355285477322585,0.0010820559062218217,0.9991258741258742,8.524307405005876,12
2021-05-25 13:00:00,3.8447326973958944e+17,307393335848.0,17172810368.0,1.0,0.9994584348767941,1.0,2.996896765951333,0.0008233841086867024,0.9991985574033259,7.000053529299137,13
2021-05-25 14:00:00,3.8447326973958944e+17,306026677120.0,20131756552.0,0.9523809523809524,1.0,1.0,3.093752499374087,0.0014303228442991418,0.9992110453648916,6.932579314813247,14
2021-05-25 15:00:00,3.8447326973958944e+17,304851190600.0,16901649408.0,1.0,1.0,1.0,3.3048338965023722,0.0015313935681470136,0.9992569199331228,10.87728172673657,15
2021-05-25 16:00:00,3.8447326973958944e+17,301059853360.0,19068142936.0,0.972972972972973,0.9997401922577293,1.0,3.61911921602427,0.0013631937682570595,0.9979202117602572,10.390282758980405,16
2021-05-25 17:00:00,3.8447326973958944e+17,280320512688.0,18517339440.0,1.0,0.9996920234062212,1.0,3.287093360365956,0.0010950503723171263,0.999577435030636,13.28128569945454,17
2021-05-25 18:00:00,3.8447326973958944e+17,236158271944.0,21385002800.0,1.0,1.0,1.0,4.298750006561196,0.0017874875868917578,0.9988601823708206,13.176899792625505,18
2021-05-25 19:00:00,3.8447326973958944e+17,255557542056.0,20850087648.0,0.9636363636363636,0.999435984207558,1.0,3.3617905077536228,0.002046663937781416,0.9996022275258551,10.469491296601467,19
2021-05-25 20:00:00,3.8447326973958944e+17,273943161256.0,16741787184.0,1.0,0.998761226385878,1.0,2.797791588362712,0.002124645892351275,0.9988680099615124,9.924538645874748,20
2021-05-25 21:00:00,3.8447326973958944e+17,272752662136.0,17225468680.0,0.9848484848484848,0.9990881458966564,1.0,2.444277034509477,0.0006836827711941659,0.999122807017544,10.266307739725745,21
2021-05-25 22:00:00,3.8447326973958944e+17,312007905168.0,18522820336.0,1.0,1.0,1.0,2.987585467289519,0.001223391240518718,0.999294947121034,8.893376863519315,22
2021-05-25 23:00:00,3.8447326973958944e+17,313686020712.0,18314994584.0,0.90625,0.9996324880558618,1.0,2.7512814657161537,0.0,1.0,9.681394983823072,23
2021-05-26 00:00:00,3.8447326973958944e+17,304591854792.0,23332588280.0,1.0,0.9996733093760211,1.0,4.449463785472521,0.001519756838905775,0.9995079950799508,10.056609342099547,0
2021-05-26 01:00:00,3.8447326973958944e+17,286241667424.0,17051832856.0,0.967741935483871,0.9993390614672836,1.0,3.8260601045738976,0.0007682458386683739,1.0,11.013238141703727,1
2021-05-26 02:00:00,3.8447326973958944e+17,267882316552.0,25214063352.0,1.0,1.0,1.0,7.018782062174653,0.0,0.9997511818860412,23.803045485791355,2
2021-05-26 03:00:00,3.8447326973958944e+17,226546878152.0,16663920304.0,1.0,1.0,1.0,4.672316218598296,0.0002704895861509332,0.9994632313472892,24.35851219337325,3
2021-05-26 04:00:00,3.8447326973958944e+17,233365649904.0,12851135736.0,1.0,0.9996550534667128,1.0,4.5641911202535805,0.0,0.9992119779353822,31.07304053612537,4
2021-05-26 05:00:00,3.8447326973958944e+17,179840408328.0,13707329776.0,1.0,0.9997040544539804,1.0,4.131992299818034,0.0,0.9995465880752664,25.702230730184997,5
2021-05-26 06:00:00,3.8447326973958944e+17,188682870840.0,10847921632.0,0.9375,0.9997257268239166,1.0,4.025646319216917,0.0008278145695364237,1.0,27.75764670516321,6
2021-05-26 07:00:00,3.8447326973958944e+17,265243274448.0,7464032552.0,1.0,0.9991575400168492,1.0,2.924021469983737,0.0028946782453796484,1.0,22.342575239133698,7
2021-05-26 08:00:00,3.8447326973958944e+17,219662645512.0,7375456152.0,0.9473684210526316,1.0,1.0,2.3992930958347283,0.000864304235090752,0.9995783259540376,21.752398587883054,8
