index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,PDCP_SDU_Volume_DL,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,Intra_eNB_HO_SR_total_RATIO,E_UTRAN_RRC_Conn_Stp_Failure_due_RRC_timer_expiry_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,Total_E_UTRAN_RRC_Conn_Stp_SR_RATIO,UL_THROUGHPUT_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,E_UTRAN_Inter_Freq_HO_SR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,DL_THROUGHPUT_RATIO,E_RAB_DR_RATIO,HOUR
2021-05-09 21:00:00,4.262775046883192e+17,36941162367.0,4564094311.0,496.0,36941162367.0,8191.0,0.8837675350701403,0.9996731540632892,0.8837675350701403,0.00029713266973703767,1.0,0.9496522110338248,0.9996731540632892,39.61328125,0.0,0.000924418721488716,0.9990475434558298,0.995967741935484,0.9130434782608696,1.0,0.8235294117647058,0.995967741935484,80.73978599751628,0.000924418721488716,21
2021-05-09 22:00:00,4.262775046883192e+17,36770871536.0,3855359485.0,583.0,36770871536.0,14188.0,0.9933110367892976,0.9996392095914742,0.9933110367892976,0.00038854351687388986,1.0,0.9321790279067712,0.9996392095914742,33.4716796875,0.0,0.0009104876799635804,0.9991035577551592,0.9948542024013722,0.997439180537772,0.96875,0.8947368421052632,0.9948542024013722,80.40324539953023,0.0009104876799635804,22
2021-05-09 23:00:00,4.262775046883192e+17,34129861204.0,3509945224.0,597.0,34129861204.0,14341.0,0.8802177858439202,0.999509039450124,0.8802177858439202,0.0004909605498758158,1.0,0.9593651859132644,0.999509039450124,30.462890625,0.00411522633744856,0.0015327603267301759,0.9990801954584649,0.9949748743718592,0.9112903225806452,0.9230769230769232,0.75,0.9949748743718592,74.60700464734671,0.0015327603267301759,23
2021-05-10 00:00:00,4.262775046883192e+17,37459706730.0,3469577615.0,510.0,37459706730.0,9418.0,0.9,0.99973270767129,0.9,0.00023759318107570312,1.0,0.949693190569647,0.99973270767129,30.1123046875,0.0,0.0007575757575757576,0.998770531168956,0.9941176470588236,0.9288888888888888,1.0,0.9090909090909092,0.9941176470588236,81.8303233737754,0.0007575757575757576,0
2021-05-10 01:00:00,4.262775046883192e+17,35919825467.0,3151455272.0,504.0,35919825467.0,10657.0,1.0,0.99956746157617,1.0,0.00043253842382998364,1.0,0.9413374864316392,0.99956746157617,27.359375,0.0,0.0011730427214591136,0.9991599462365592,0.9940476190476192,1.0,1.0,1.0,0.9940476190476192,78.49886680259813,0.0011730427214591136,1
2021-05-10 02:00:00,4.262775046883192e+17,36705633251.0,4494129554.0,444.0,36705633251.0,6322.0,0.9979633401221996,0.9996203132415756,0.9979633401221996,0.00041132732162632487,1.0,0.9432412849206988,0.9996203132415756,39.0048828125,0.006666666666666667,0.001102652728005259,0.9994557937039518,0.990990990990991,0.9984662576687116,0.8888888888888888,0.7857142857142857,0.990990990990991,80.19664706891514,0.001102652728005259,2
2021-05-10 03:00:00,4.262775046883192e+17,33668290567.0,3806602587.0,456.0,33668290567.0,6505.0,1.0,0.9998359956702856,1.0,0.00016400432971430445,1.0,0.9640204467790676,0.9998359956702856,33.0380859375,0.0,0.0005761772853185597,0.9986019485342305,0.9978070175438596,1.0,1.0,0.9130434782608696,0.9978070175438596,73.57488368809008,0.0005761772853185597,3
2021-05-10 04:00:00,4.262775046883192e+17,33374059804.0,3290599215.0,325.0,33374059804.0,3801.0,0.9966216216216216,0.9999660095173352,0.9966216216216216,3.3990482664853836e-05,1.0,0.9909836832745764,0.9999660095173352,28.5693359375,0.0,0.0005414673765905604,0.9992829935021286,0.9907692307692308,0.9973404255319148,0.8461538461538461,0.8461538461538461,0.9907692307692308,72.8765398859091,0.0005414673765905604,4
2021-05-10 05:00:00,4.262775046883192e+17,33053804758.0,3933595033.0,337.0,33053804758.0,4285.0,0.9673913043478259,0.9998234400932235,0.9673913043478259,0.00017655990677636923,1.0,0.9675373245968344,0.9998234400932235,34.1396484375,0.0,0.000581152075875215,0.9991696842493716,1.0,0.9752577319587628,1.0,0.7272727272727273,1.0,72.25754261362046,0.000581152075875215,5
2021-05-10 06:00:00,4.262775046883192e+17,35343699598.0,3547920467.0,337.0,35343699598.0,4374.0,0.8874172185430463,0.9997346474601972,0.8874172185430463,0.0002653525398028809,1.0,0.9861616897305172,0.9997346474601972,30.802734375,0.01818181818181818,0.0007136704811123416,0.999512147526588,0.9881305637982196,0.9178403755868544,0.625,0.5454545454545454,0.9881305637982196,77.15912648542188,0.0007136704811123416,6
2021-05-10 07:00:00,4.262775046883192e+17,34983423198.0,3329705880.0,282.0,34983423198.0,1497.0,0.6027874564459931,0.9995725333229704,0.6027874564459931,0.00042746667702949523,1.0,0.986260077111812,0.9995725333229704,28.8994140625,0.0,0.000286033751982734,0.9992226972405752,0.9822695035460992,0.6943699731903485,1.0,1.0,0.9822695035460992,76.31722064173142,0.000286033751982734,7
2021-05-10 08:00:00,4.262775046883192e+17,35785667037.0,2791566400.0,237.0,35785667037.0,893.0,0.76,0.9997524139638524,0.76,0.00024758603614756134,1.0,0.9596513167573929,0.9997524139638524,24.2275390625,0.0,0.00028401829077792613,0.9994063268594692,1.0,0.8188679245283019,1.0,0.8571428571428571,1.0,78.07158688990748,0.00028401829077792613,8
2021-05-10 09:00:00,4.262775046883192e+17,33820912663.0,2572230080.0,165.0,33820912663.0,1421.0,1.0,0.9998721990287126,1.0,0.00012780097128738178,1.0,0.9775320004640552,0.9998721990287126,22.330078125,0.0,0.0001475753372096455,0.999617748243112,0.993939393939394,1.0,1.0,0.9375,0.993939393939394,73.77248142178985,0.0001475753372096455,9
2021-05-10 10:00:00,4.262775046883192e+17,35516310416.0,2980467889.0,153.0,35516310416.0,819.0,1.0,0.9997448437167764,1.0,0.00021263023601956202,1.0,0.9665207216728317,0.9997448437167764,25.8681640625,0.0,0.00021136542061718703,0.999278759466282,0.9934640522875816,1.0,1.0,0.9,0.9934640522875816,77.42509428705289,0.00021136542061718703,10
2021-05-10 11:00:00,4.262775046883192e+17,36211088022.0,3866845461.0,183.0,36211088022.0,662.0,1.0,0.9998750052081165,1.0,0.0001249947918836715,1.0,0.9612502284774264,0.9998750052081165,33.568359375,0.0,0.00042471862391165854,0.9988845005878983,1.0,1.0,0.9825252632244289,0.8732727762059181,1.0,78.95349185997169,0.00042471862391165854,11
2021-05-10 12:00:00,4.262775046883192e+17,35182800488.0,3250403627.0,148.0,35182800488.0,715.0,1.0,0.999874340286504,1.0,0.00012565971349585322,1.0,0.9777315141826832,0.999874340286504,28.2109375,0.0,0.0006316359370770295,0.999401412666108,1.0,1.0,1.0,1.0,1.0,76.67374236479228,0.0006316359370770295,12
2021-05-10 13:00:00,4.262775046883192e+17,33731096308.0,2167569474.0,130.0,33731096308.0,806.0,1.0,0.999879927956774,1.0,0.00016009605763458074,1.0,0.9721268707950022,0.999879927956774,18.8125,0.0,0.0012936982520699173,0.9989135407136324,1.0,1.0,1.0,1.0,1.0,73.81292952345594,0.0012936982520699173,13
2021-05-10 14:00:00,4.262775046883192e+17,36004552244.0,1967631040.0,209.0,36004552244.0,3371.0,1.0,0.9998420470699731,1.0,0.000157952930026852,1.0,0.9658326324642555,0.9998420470699731,17.0810546875,0.0,0.00020086659588510432,0.998351054756354,1.0,1.0,1.0,1.0,1.0,78.72373252099314,0.00020086659588510432,14
2021-05-10 15:00:00,4.262775046883192e+17,43310415781.0,2812925232.0,239.0,43310415781.0,1887.0,0.8041666666666667,0.9993375677044772,0.8041666666666667,0.000662432295522737,1.0,0.9576059050064184,0.9993375677044772,24.4130859375,0.0,0.00041225779854335576,0.9990201948723532,0.99163179916318,0.8690807799442897,1.0,1.0,0.99163179916318,94.41416661617909,0.00041225779854335576,15
2021-05-10 16:00:00,4.262775046883192e+17,37664280081.0,2311972026.0,501.0,37664280081.0,3010.0,0.8865671641791045,0.9995299331833596,0.8865671641791045,0.00043649061545176777,1.0,0.9686517783291976,0.9995299331833596,20.0712890625,0.0,0.0006129039862332336,0.9990701999070201,0.998003992015968,0.9357021996615904,1.0,0.875,0.998003992015968,82.26150160518799,0.0006129039862332336,16
2021-05-10 17:00:00,4.262775046883192e+17,37753031346.0,2613183272.0,664.0,37753031346.0,5246.0,1.0,0.9996244619695526,1.0,0.00034665048964381665,1.0,0.953349985307082,0.9996244619695526,22.6796875,0.0,0.001251788268955651,0.9990600583547103,0.993975903614458,1.0,1.0,0.9166666666666666,0.993975903614458,82.5354295952317,0.001251788268955651,17
2021-05-10 18:00:00,4.262775046883192e+17,38362416070.0,3025886488.0,445.0,38362416070.0,4070.0,0.9952941176470588,0.9997910447761194,0.9952941176470588,0.0002388059701492537,1.0,0.9801518582656188,0.9997910447761194,26.26171875,0.0,0.0013111529951651234,0.998925559519948,0.9842696629213484,0.9936,1.0,0.7777777777777778,0.9842696629213484,83.79452675604793,0.0013111529951651234,18
2021-05-10 19:00:00,4.262775046883192e+17,36538054808.0,3980200916.0,528.0,36538054808.0,4614.0,0.9327272727272728,0.9997482851928764,0.9327272727272728,0.0002831791580139702,1.0,0.9857322000836004,0.9997482851928764,34.5537109375,0.008130081300813009,0.0010376359194967466,0.99847295864263,0.9943181818181818,0.9511568123393316,1.0,0.8333333333333334,0.9943181818181818,79.82385927336445,0.0010376359194967466,19
2021-05-10 20:00:00,4.262775046883192e+17,33992495023.0,3510161452.0,621.0,33992495023.0,11064.0,0.9974747474747476,0.9994689989067624,0.9974747474747476,0.0005310010932375449,1.0,0.9373103358838024,0.9994689989067624,30.46484375,0.0,0.0008491307024433737,0.9986792175936604,0.9919484702093396,0.9951456310679612,1.0,0.9375,0.9919484702093396,74.31340031542085,0.0008491307024433737,20
2021-05-10 21:00:00,4.262775046883192e+17,37897391457.0,3147297058.0,582.0,37897391457.0,10432.0,0.8936170212765957,0.999852293876104,0.8936170212765957,0.00011816489911671736,1.0,0.9745274410116022,0.999852293876104,27.3232421875,0.0,0.0012417384338073304,0.9990896316966494,0.9931271477663229,0.9256198347107438,1.0,0.9444444444444444,0.9931271477663229,82.85160833823845,0.0012417384338073304,21
2021-05-10 22:00:00,4.262775046883192e+17,38282610610.0,2989165490.0,694.0,38282610610.0,12516.0,1.0,0.9998403660937584,1.0,0.0001596339062416857,1.0,0.95376198207415,0.9998403660937584,25.943359375,0.0036231884057971015,0.001649491850091343,0.9990894605053494,0.9942363112391932,1.0,1.0,0.90625,0.9942363112391932,83.76977578067057,0.001649491850091343,22
2021-05-10 23:00:00,4.262775046883192e+17,39616754506.0,3472451158.0,519.0,39616754506.0,10400.0,0.994413407821229,0.9995815082442876,0.994413407821229,0.0004184917557124125,1.0,0.9655704729382046,0.9995815082442876,30.13671875,0.0,0.0013444373902976436,0.9988159331002202,0.9942196531791908,0.9945255474452556,1.0,0.8888888888888888,0.9942196531791908,86.60569627362653,0.0013444122864345069,23
2021-05-11 00:00:00,4.262775046883192e+17,38247317536.0,4496271540.0,569.0,38247317536.0,11736.0,0.8559139784946237,0.9995137160673933,0.8559139784946237,0.00048628393260676786,1.0,0.9302594339622642,0.9995137160673933,39.033203125,0.0,0.0009764708091562916,0.999367300606647,0.9982425307557118,0.8983308042488619,0.9375,0.7894736842105263,0.9982425307557118,83.44669251273803,0.0009764524730536674,0
2021-05-11 01:00:00,4.262775046883192e+17,37842104862.0,4062286191.0,631.0,37842104862.0,9692.0,0.9978070175438596,0.999707815924032,0.9978070175438596,0.0003214024835646457,1.0,0.8910025825493452,0.999707815924032,35.2578125,0.0,0.0010584250635055038,0.9992203099743272,0.9968304278922344,0.9968051118210862,1.0,0.9523809523809524,0.9968304278922344,82.55917798513892,0.0010584250635055038,1
2021-05-11 02:00:00,4.262775046883192e+17,35788479836.0,4334680438.0,507.0,35788479836.0,8924.0,0.9956803455723542,0.9996337555318174,0.9956803455723542,0.0003662444681825118,1.0,0.9582033021258436,0.9996337555318174,37.62109375,0.00641025641025641,0.0011539762440062869,0.9987011453536428,0.990138067061144,0.9966666666666668,0.9642857142857144,0.9333333333333332,0.990138067061144,78.10038355529478,0.0011539762440062869,2
2021-05-11 03:00:00,4.262775046883192e+17,34788745688.0,4338597811.0,466.0,34788745688.0,5885.0,0.9940828402366864,0.999606725002458,0.9940828402366864,0.0003932749975420313,1.0,0.9644243947007766,0.999606725002458,37.6650390625,0.0,0.0012092430138733153,0.9984373304395008,0.9978540772532188,0.9951923076923076,1.0,0.8888888888888888,0.9978540772532188,75.9148059311053,0.0012092430138733153,3
2021-05-11 04:00:00,4.262775046883192e+17,34673675076.0,3675128035.0,354.0,34673675076.0,5247.0,0.7948717948717948,0.999612334801762,0.7948717948717948,0.0003524229074889868,1.0,0.9865576977690828,0.999612334801762,31.896484375,0.0,0.0008056719303899452,0.9991341794071408,0.9887005649717514,0.8333333333333334,1.0,1.0,0.9887005649717514,75.5902483820213,0.0008056719303899452,4
2021-05-11 05:00:00,4.262775046883192e+17,37225096934.0,4187204400.0,267.0,37225096934.0,5146.0,0.9971988795518208,0.9996996610460376,0.9971988795518208,0.0003432445188140902,1.0,0.9816808675445392,0.9996996610460376,36.353515625,0.014285714285714284,0.0008828136124163462,0.999043788846078,0.99250936329588,1.0,1.0,0.8888888888888888,0.99250936329588,81.12050593349466,0.0008828136124163462,5
2021-05-11 06:00:00,4.262775046883192e+17,36735612524.0,3097157663.0,351.0,36735612524.0,1926.0,1.0,0.9998138149320424,1.0,0.00013963880096816235,1.0,0.9823192496057108,0.9998138149320424,26.880859375,0.0,0.0005948281259783358,0.9995658780117213,0.9829059829059827,0.9977426636568848,0.9825252632244289,0.8732727762059181,0.9829059829059827,80.00999517809242,0.0005947908840470824,6
2021-05-11 07:00:00,4.262775046883192e+17,35957872931.0,2635631334.0,232.0,35957872931.0,3333.0,0.9733333333333334,0.9998639887564038,0.9733333333333334,0.0001813483247948497,1.0,0.9701318070055222,0.9998639887564038,22.875,0.0,0.0004012469520664218,0.99954240390482,0.9827586206896552,0.9788359788359788,0.8888888888888888,0.8888888888888888,0.9827586206896552,78.34150404323604,0.0004012469520664218,7
2021-05-11 08:00:00,4.262775046883192e+17,36021681016.0,2497124644.0,175.0,36021681016.0,809.0,0.9698996655518396,0.9999070286351804,0.9698996655518396,9.297136481963556e-05,1.0,0.9799272416006848,0.9999070286351804,21.677734375,0.0,0.0003916960438699569,0.9995816303543268,0.9942857142857144,0.9768115942028984,1.0,1.0,0.9942857142857144,78.50105747016944,0.0003916960438699569,8
2021-05-11 09:00:00,4.262775046883192e+17,35102006162.0,2257652656.0,262.0,35102006162.0,1370.0,1.0,0.9997945515059374,1.0,0.00020544849406253847,1.0,0.9810577070258688,0.9997945515059374,19.5927734375,0.0,0.00041767355828037833,0.9990567150100224,1.0,1.0,1.0,1.0,1.0,76.50466743774315,0.00041767355828037833,9
2021-05-11 10:00:00,4.262775046883192e+17,36583744311.0,2108264043.0,188.0,36583744311.0,2770.0,1.0,0.9999162794591652,1.0,8.37205408346938e-05,1.0,0.9846938775510204,0.9999162794591652,18.302734375,0.0,0.0005227713029305946,0.9984218033931228,1.0,1.0,0.9825252632244289,0.8732727762059181,1.0,79.76397162809026,0.0005227713029305946,10
2021-05-11 11:00:00,4.262775046883192e+17,35349000351.0,1795786659.0,203.0,35349000351.0,846.0,0.9955555555555556,0.9997502289567896,0.9955555555555556,0.0002497710432103905,1.0,0.9875419433140572,0.9997502289567896,15.5849609375,0.0,0.0006829328863227169,0.9982576799633196,0.9901477832512317,0.9972451790633609,1.0,1.0,0.9901477832512317,76.99927653703193,0.0006829328863227169,11
2021-05-11 12:00:00,4.262775046883192e+17,35483235737.0,1762643642.0,157.0,35483235737.0,693.0,1.0,1.0,1.0,0.0,1.0,0.992565614087786,1.0,15.296875,0.0,0.0005032265703629153,0.9985335953309676,0.9936305732484076,1.0,0.6666666666666666,0.6666666666666666,0.9936305732484076,77.52048219189183,0.0005032265703629153,12
2021-05-11 13:00:00,4.262775046883192e+17,34226645842.0,1991161991.0,228.0,34226645842.0,1026.0,1.0,0.999839833426764,1.0,0.00016016657323616562,1.0,0.9784623368920522,0.999839833426764,17.28515625,0.0,0.0003595182455509617,0.9996178493738608,1.0,1.0,0.9825252632244289,0.8732727762059181,1.0,74.78193487563317,0.0003595182455509617,13
2021-05-11 14:00:00,4.262775046883192e+17,33356350247.0,2487636524.0,215.0,33356350247.0,3654.0,0.953900709219858,0.9998413139207364,0.950530035335689,0.00015868607926369658,1.0,0.9732749021157368,0.9998413139207364,21.58984375,0.0,0.0006725539505234223,0.9990763457930436,0.9953488372093025,0.9675810473815462,1.0,1.0,0.9953488372093025,72.80166901464658,0.0006725539505234223,14
2021-05-11 15:00:00,4.262775046883192e+17,34571013221.0,2342613698.0,246.0,34571013221.0,1926.0,1.0,0.99960688733391,1.0,0.00039311266609010136,1.0,0.9555708390646492,0.99960688733391,20.3349609375,0.0,0.0005797101449275362,0.9995401902462856,1.0,1.0,1.0,1.0,1.0,75.47100301957235,0.0005797101449275362,15
2021-05-11 16:00:00,4.262775046883192e+17,36385896522.0,2786054581.0,327.0,36385896522.0,3488.0,1.0,0.9997227612974772,1.0,0.00024258386470751319,1.0,0.9678266380949506,0.9997227612974772,24.1796875,0.0,0.0009032100573660443,0.9992259500253984,0.9938837920489296,1.0,1.0,0.9,0.9938837920489296,79.4928429628032,0.0009032100573660443,16
2021-05-11 17:00:00,4.262775046883192e+17,38579933153.0,2876839959.0,481.0,38579933153.0,6355.0,0.9392265193370166,0.9998191136569188,0.9392265193370166,0.00021103406692794693,1.0,0.9765314240254576,0.9998191136569188,24.9677734375,0.0,0.0011579191140866124,0.9991948636429324,0.9896049896049895,0.9564643799472295,1.0,0.8571428571428571,0.9896049896049895,84.26512305376481,0.0011579191140866124,17
2021-05-11 18:00:00,4.262775046883192e+17,33241384800.0,2799053825.0,470.0,33241384800.0,8423.0,1.0,0.9997325567573992,1.0,0.00026744324260073694,1.0,0.9640428359258969,0.9997325567573992,24.2998046875,0.007092198581560284,0.0008526922197034294,0.9991999835894071,1.0,1.0,1.0,0.8666666666666667,1.0,72.73073288240174,0.0008526922197034294,18
2021-05-11 19:00:00,4.262775046883192e+17,33306475707.0,4275946923.0,564.0,33306475707.0,6254.0,0.9972826086956522,0.9997120184308204,0.9972826086956522,0.0002559836170485089,1.0,0.9615635919434108,0.9997120184308204,37.111328125,0.0,0.0006821732720110907,0.9990874524714828,0.9858156028368794,0.9965034965034965,1.0,0.9,0.9858156028368794,72.78138452760417,0.0006821582607164863,19
