index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,PDCP_SDU_Volume_DL,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,Intra_eNB_HO_SR_total_RATIO,E_UTRAN_RRC_Conn_Stp_Failure_due_RRC_timer_expiry_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,Total_E_UTRAN_RRC_Conn_Stp_SR_RATIO,UL_THROUGHPUT_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,E_UTRAN_Inter_Freq_HO_SR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,DL_THROUGHPUT_RATIO,E_RAB_DR_RATIO,HOUR
2021-05-09 10:00:00,2.2265366483183206e+17,33544642155.0,2347266742.0,43.0,33544642155.0,1748.0,0.6714285714285714,0.9939818297552224,0.6714285714285714,0.006018170244777501,1.0,0.9292013399779828,0.9939818297552224,20.3759765625,0.0,0.0010848033204414675,0.9960528170668672,0.627906976744186,0.5964912280701754,1.0,1.0,0.627906976744186,73.28696475104316,0.0010848033204414675,10
2021-05-09 11:00:00,2.2265366483183206e+17,34128429924.0,3581393435.0,16.0,34128429924.0,2854.0,0.9639639639639641,0.9947259802797525,0.9639639639639641,0.005274019720247649,1.0,0.9349220526144852,0.9947259802797525,31.0830078125,0.0,0.00047741812279194124,0.9973831953563612,0.6875,0.9130434782608696,1.0,1.0,0.6875,74.82458609686198,0.00047741812279194124,11
2021-05-09 12:00:00,2.2265366483183206e+17,31189045495.0,4860743093.0,19.0,31189045495.0,3615.0,0.7777777777777778,0.9963797050524409,0.7777777777777778,0.003567055315977213,1.0,0.928360998131252,0.9963797050524409,42.1982421875,0.0,0.0007844162635638644,0.9971793091477176,0.631578947368421,0.6538461538461539,1.0,1.0,0.631578947368421,68.71470854157693,0.0007844162635638644,12
2021-05-09 13:00:00,2.2265366483183206e+17,29892362040.0,4735334127.0,14.0,29892362040.0,4473.0,0.6875,0.9931466822504385,0.6875,0.006906444243744357,1.0,0.9183949550974536,0.9931466822504385,41.0986328125,0.0,0.0003973159102948967,0.99695981670779,0.42857142857142855,0.5454545454545454,1.0,1.0,0.42857142857142855,65.5682048297483,0.0003973159102948967,13
2021-05-09 14:00:00,2.2265366483183206e+17,32733200359.0,5276591740.0,18.0,32733200359.0,2665.0,0.8111111111111111,0.9950017235436056,0.8111111111111111,0.004998276456394347,1.0,0.9273016801533912,0.9950017235436056,45.796875,0.0,0.0008613264427217916,0.9967564989267828,0.3333333333333333,0.7702702702702703,1.0,1.0,0.3333333333333333,71.47482370262813,0.0008613264427217916,14
2021-05-09 15:00:00,2.2265366483183206e+17,36595366866.0,3500690158.0,34.0,36595366866.0,5659.0,0.6848484848484848,0.9940758293838864,0.6848484848484848,0.005924170616113744,1.0,0.9459192628345766,0.9940758293838864,30.3916015625,0.0,0.0008727272727272727,0.9980444701962772,0.7058823529411765,0.543859649122807,0.9166666666666666,0.8888888888888888,0.7058823529411765,79.87013651071759,0.0008727272727272727,15
2021-05-09 16:00:00,2.2265366483183206e+17,35887108538.0,2568795328.0,31.0,35887108538.0,2531.0,0.6923076923076923,0.9924041175493941,0.6923076923076923,0.007595882450606009,1.0,0.899997556147511,0.9924041175493941,22.2939453125,0.0,0.002507151811256469,0.9980451850664958,0.5483870967741935,0.5785714285714286,1.0,1.0384615384615383,0.5483870967741935,78.3754515567226,0.002507151811256469,16
2021-05-09 17:00:00,2.2265366483183206e+17,38912720537.0,3906095173.0,25.0,38912720537.0,4585.0,0.8505747126436781,0.9893564962074872,0.8505747126436781,0.010561944376478264,1.0,0.9540765962317056,0.9893564962074872,33.91015625,0.0,0.002280068402052061,0.9988927904843252,0.64,0.7984496124031008,1.0,1.0,0.64,84.9610134530233,0.002280068402052061,17
2021-05-09 18:00:00,2.2265366483183206e+17,38261765979.0,3187867023.0,26.0,38261765979.0,2479.0,0.7346938775510204,0.9932219235713452,0.7346938775510204,0.0068559853531222,1.0,0.948501317730729,0.9932219235713452,27.66796875,0.0,0.0020494310534687385,0.99822754637411,0.6153846153846154,0.6548672566371682,1.0,1.0,0.6153846153846154,83.58299738640659,0.0020493683663169488,18
2021-05-09 19:00:00,2.2265366483183206e+17,35487237763.0,3720960838.0,25.0,35487237763.0,2700.0,0.7108433734939759,0.9949242636185603,0.7108433734939759,0.005075736381439591,1.0,0.9558469645740046,0.9949242636185603,32.294921875,0.0,0.0011420595139902288,0.9980758311778436,0.64,0.6140350877192983,1.0,1.0,0.64,77.58633047069901,0.0011420595139902288,19
2021-05-09 20:00:00,2.2265366483183206e+17,36131053141.0,3961647537.0,101.0,36131053141.0,4223.0,0.8163265306122449,0.9911450381679391,0.8163265306122449,0.0088113413304253,1.0,0.8842447275373612,0.9911450381679391,34.390625,0.0,0.0014294679589986752,0.9974216926239504,0.7722772277227723,0.7874015748031497,1.0,1.0,0.7722772277227723,78.8664785758524,0.0014294181222326814,20
2021-05-09 21:00:00,2.2265366483183206e+17,35758230454.0,5587186327.0,138.0,35758230454.0,4596.0,0.76,0.9942986968449932,0.76,0.005701303155006858,1.0,0.8504008533760021,0.9942986968449932,48.4931640625,0.0,0.0019206569971521293,0.9978428964922178,0.7971014492753623,0.7615384615384615,1.0,0.96,0.7971014492753623,78.08049989138063,0.0019206569971521293,21
2021-05-09 22:00:00,2.2265366483183206e+17,35991992447.0,3708331707.0,125.0,35991992447.0,6469.0,0.8394160583941606,0.9922742838052284,0.8394160583941606,0.007725716194771568,1.0,0.8853594065835566,0.9922742838052284,32.185546875,0.0,0.0019223757913227934,0.9973895515976604,0.648,0.8090909090909091,1.0,1.0,0.648,78.59075918995022,0.0019223120774227761,22
2021-05-09 23:00:00,2.2265366483183206e+17,34598993354.0,3131111802.0,96.0,34598993354.0,4634.0,0.8208955223880597,0.9943323605295435,0.8208955223880597,0.005709935287400076,1.0,0.8635790067907486,0.9943323605295435,27.181640625,0.010526315789473684,0.0017770922746781113,0.9975866461084668,0.71875,0.7524752475247525,1.0,1.0,0.71875,75.60473959973669,0.001777032690695725,23
2021-05-10 00:00:00,2.2265366483183206e+17,34110828211.0,3650787484.0,52.0,34110828211.0,4010.0,0.8031088082901554,0.9946290282288284,0.8031088082901554,0.005329336331085018,1.0,0.9216554763524504,0.9946290282288284,31.685546875,0.0,0.0016431373864055534,0.9980605898481908,0.5384615384615384,0.7285714285714285,0.9761904761904762,0.9565217391304348,0.5384615384615384,74.5728898500818,0.0016431373864055534,0
2021-05-10 01:00:00,2.2265366483183206e+17,36210876074.0,3596332379.0,76.0,36210876074.0,3660.0,0.87248322147651,0.994759332419576,0.87248322147651,0.005240667580424091,1.0,0.94325754456593,0.994759332419576,31.2216796875,0.0,0.0014053915932030153,0.9975494876201388,0.4342105263157895,0.7934782608695652,1.0,1.0,0.4342105263157895,79.13384153848445,0.0014053915932030153,1
2021-05-10 02:00:00,2.2265366483183206e+17,37011990606.0,4332724059.0,45.0,37011990606.0,3230.0,0.8245614035087719,0.9932373922724836,0.8245614035087719,0.006803843140489052,1.0,0.9410055625455268,0.9932373922724836,37.6044921875,0.02083333333333333,0.0014533506050361758,0.9963829653393722,0.37777777777777777,0.7439024390243902,0.975609756097561,0.9523809523809524,0.37777777777777777,80.81550411821169,0.0014533506050361758,2
2021-05-10 03:00:00,2.2265366483183206e+17,40061261468.0,4859747433.0,28.0,40061261468.0,2480.0,0.8795180722891566,0.9946121143241992,0.8795180722891566,0.0053878856758008175,1.0,0.9472662538984516,0.9946121143241992,42.1787109375,0.0,0.001397601326096142,0.996984142426306,0.4642857142857143,0.8039215686274509,1.0,0.9393939393939394,0.4642857142857143,87.46032375351436,0.001397601326096142,3
2021-05-10 04:00:00,2.2265366483183206e+17,37709068605.0,4578774861.0,39.0,37709068605.0,1331.0,0.7590361445783133,0.9929403960958968,0.7590361445783133,0.007059603904103098,1.0,0.9280436343261368,0.9929403960958968,39.75,0.03448275862068965,0.0019464720194647203,0.9952613708443716,0.5897435897435898,0.7304964539007093,1.0,0.9444444444444444,0.5897435897435898,82.24810398715141,0.0019464720194647203,4
2021-05-10 05:00:00,2.2265366483183206e+17,37283386030.0,5204551978.0,80.0,37283386030.0,1432.0,0.8160919540229885,0.991329781677635,0.8160919540229885,0.008670218322364984,1.0,0.9494872704542768,0.991329781677635,45.171875,0.03125,0.0015181545987433054,0.9962964521695216,0.2608695652173913,0.78125,1.0,1.0,0.075,81.30663127166119,0.0015181545987433054,5
2021-05-10 06:00:00,2.2265366483183206e+17,36139591615.0,4727989678.0,132.0,36139591615.0,988.0,0.725,0.9921255763352846,0.725,0.007822618245868518,1.0,0.9674642627592324,0.9921255763352846,41.044921875,0.08695652173913042,0.002678093197643278,0.9975302543837984,0.09090909090909093,0.5714285714285714,0.9375,0.9375,0.06818181818181818,78.79404094864891,0.002678093197643278,6
2021-05-10 07:00:00,2.2265366483183206e+17,36024451861.0,3952717595.0,27.0,36024451861.0,1427.0,0.7450980392156863,0.9921898318575266,0.7450980392156863,0.007859914436374491,1.0,0.92549548186557,0.9921898318575266,34.3056640625,0.0,0.0009936938658513278,0.9985879479448918,0.5925925925925926,0.6268656716417911,1.0,1.0,0.5925925925925926,78.5174118262965,0.0009936938658513278,7
2021-05-10 08:00:00,2.2265366483183206e+17,39908050975.0,3769696460.0,22.0,39908050975.0,3461.0,0.8235294117647058,0.993061115559114,0.8235294117647058,0.006938884440886042,1.0,0.9278969112728704,0.993061115559114,32.716796875,0.0,0.0013215671228204802,0.998759888817618,0.5454545454545454,0.7391304347826086,1.0,0.8888888888888888,0.5454545454545454,87.14697826820769,0.0013215671228204802,8
2021-05-10 09:00:00,2.2265366483183206e+17,39191568824.0,2268756889.0,37.0,39191568824.0,2793.0,0.7428571428571429,0.9921286596069993,0.7428571428571429,0.007871340393000734,1.0,0.9308145526668872,0.9921286596069993,19.6962890625,0.0,0.0006316834363578938,0.9989622343545548,0.6216216216216216,0.64,1.0,1.0,0.6216216216216216,85.39550499542182,0.0006316834363578938,9
2021-05-10 10:00:00,2.2265366483183206e+17,35308136224.0,2788134111.0,30.0,35308136224.0,1529.0,0.7777777777777778,0.9903691813804172,0.7777777777777778,0.009630818619582664,1.0,0.911956428099664,0.9903691813804172,24.1982421875,0.0,0.0010126116174169195,0.9994018313164312,0.7,0.6410256410256411,1.0,1.0,0.7,76.95777000730394,0.0010126116174169195,10
2021-05-10 11:00:00,2.2265366483183206e+17,38542422552.0,1929944783.0,20.0,38542422552.0,394.0,0.7966101694915254,0.9928955120429734,0.7966101694915254,0.007104487957026512,1.0,0.9293633292196888,0.9928955120429734,16.75390625,0.0,0.00038419055851702437,0.9995676195051646,0.7,0.7142857142857143,1.0,1.0,0.7,83.93239648192841,0.00038419055851702437,11
2021-05-10 12:00:00,2.2265366483183206e+17,38067800240.0,2247042249.0,13.0,38067800240.0,1809.0,0.9574468085106383,0.9927873945849978,0.9574468085106383,0.0072126054150022205,1.0,0.9627165479859708,0.9927873945849978,19.501953125,0.0,0.0005848216294030321,0.9989247793557636,0.2857142857142857,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.15384615384615385,82.89044207306452,0.0005848216294030321,12
2021-05-10 13:00:00,2.2265366483183206e+17,34849109013.0,6141463707.0,22.0,34849109013.0,2751.0,0.6513761467889908,0.9936806628282544,0.6513761467889908,0.006319337171745541,1.0,0.9447881998776778,0.9936806628282544,53.3037109375,0.0,0.00026399155227032733,0.9987234362093564,0.6363636363636364,0.4805194805194805,1.0,1.0,0.6363636363636364,75.96863248649127,0.00026399155227032733,13
2021-05-10 14:00:00,2.2265366483183206e+17,35306549737.0,1692504492.0,15.0,35306549737.0,1884.0,0.78125,0.9904552472745988,0.78125,0.009544752725401208,1.0,0.9495719154359812,0.9904552472745988,14.6923828125,0.0,0.0006624222573878482,0.9986756428650259,0.6,0.7385620915032679,1.0,1.0,0.6,76.9180243984722,0.0006624222573878482,14
2021-05-10 15:00:00,2.2265366483183206e+17,37203092009.0,2296062515.0,28.0,37203092009.0,1972.0,0.5406698564593302,0.9914354066985646,0.5406698564593302,0.008564593301435407,1.0,0.9160374641027208,0.9914354066985646,19.927734375,0.0,0.0009071323279283367,0.9989073508910742,0.6071428571428571,0.4260355029585799,1.0,1.0,0.6071428571428571,81.0780938768809,0.0009071323279283367,15
2021-05-10 16:00:00,2.2265366483183206e+17,34607152549.0,3609079812.0,22.0,34607152549.0,4229.0,0.8650793650793651,0.993862415821328,0.8650793650793651,0.006137584178671896,1.0,0.921956809167034,0.993862415821328,31.33203125,0.0,0.0007360813704496787,0.9975639057598612,0.6363636363636364,0.7820512820512819,1.0,1.0,0.6363636363636364,75.45754396852683,0.0007360813704496787,16
2021-05-10 17:00:00,2.2265366483183206e+17,35001347532.0,2859208759.0,28.0,35001347532.0,7763.0,0.8248175182481752,0.9906042884990254,0.8248175182481752,0.009356725146198829,1.0,0.9329820669254946,0.9906042884990254,24.8154296875,0.0,0.0010111533276136783,0.9971859419447588,0.4642857142857143,0.7857142857142857,1.0,1.0,0.4642857142857143,76.3430847501599,0.0010111533276136783,17
2021-05-10 18:00:00,2.2265366483183206e+17,34033928941.0,4254236762.0,29.0,34033928941.0,4401.0,0.7205882352941176,0.993668989285982,0.7205882352941176,0.006368472315876227,1.0,0.9453013044955606,0.993668989285982,36.9228515625,0.012345679012345678,0.0010536482570901748,0.997105686303172,0.56,0.6226415094339622,0.9666666666666668,0.90625,0.4827586206896552,74.27823107051304,0.0010536482570901748,18
2021-05-10 19:00:00,2.2265366483183206e+17,36490167674.0,4227580516.0,9.0,36490167674.0,4162.0,0.3566666666666667,0.9939727568610116,0.3566666666666667,0.006027243138988227,1.0,0.9428583498795996,0.9939727568610116,36.703125,0.0,0.0007903388973191705,0.9969755206200184,0.8888888888888888,0.2380952380952381,1.0,1.0,0.8888888888888888,79.6056443811911,0.0007903388973191705,19
2021-05-10 20:00:00,2.2265366483183206e+17,36168460884.0,3676864893.0,29.0,36168460884.0,3859.0,0.8449612403100775,0.9935518317726302,0.8449612403100775,0.006407097092163627,1.0,0.9157310379241516,0.9935518317726302,31.9111328125,0.0,0.0006169432087540994,0.9969470607340044,0.7586206896551724,0.7777777777777778,1.0,1.0,0.7586206896551724,78.97452183553945,0.0006169432087540994,20
2021-05-10 21:00:00,2.2265366483183206e+17,35634413453.0,3481130846.0,124.0,35634413453.0,5007.0,0.9245283018867924,0.9940439002040902,0.9245283018867924,0.005997750843433711,1.0,0.8805323955910991,0.9940439002040902,30.2138671875,0.0,0.0009664948453608248,0.9979043074542172,0.5403225806451613,0.8732394366197183,1.0,1.0,0.5403225806451613,77.79080827148083,0.0009664948453608248,21
2021-05-10 22:00:00,2.2265366483183206e+17,35070667203.0,3336120862.0,69.0,35070667203.0,10239.0,0.8418367346938775,0.9926518883415436,0.8418367346938775,0.007348111658456486,1.0,0.9012350890226504,0.9926518883415436,28.9609375,0.018292682926829267,0.0016313725490196078,0.9978349545026672,0.7794117647058824,0.7959183673469388,0.9803921568627452,0.9807692307692308,0.7681159420289855,76.6016825397828,0.0016313725490196078,22
2021-05-10 23:00:00,2.2265366483183206e+17,35428694739.0,2865548782.0,39.0,35428694739.0,8411.0,0.7784090909090909,0.9920721155780916,0.7784090909090909,0.007927884421908327,1.0,0.9363978368210676,0.9920721155780916,24.8701171875,0.00598802395209581,0.0014016879902180072,0.9977705775690378,0.7179487179487181,0.7194244604316546,0.9777777777777776,0.9777777777777776,0.7179487179487181,77.34230272877727,0.001401646188715257,23
2021-05-11 00:00:00,2.2265366483183206e+17,34756736806.0,3409027702.0,52.0,34756736806.0,7368.0,0.7828947368421053,0.9920726606381708,0.7828947368421053,0.007927339361829263,1.0,0.9281529332231652,0.9920726606381708,29.59375,0.007575757575757577,0.001507043119886818,0.9970856213762004,0.7115384615384616,0.7117117117117117,1.0,1.0,0.7115384615384616,75.8447242161336,0.001507043119886818,0
2021-05-11 01:00:00,2.2265366483183206e+17,39980611447.0,3874477736.0,27.0,39980611447.0,3384.0,0.9030303030303032,0.9931647586698537,0.9030303030303032,0.00683524133014635,1.0,0.9296112360190112,0.9931647586698537,33.626953125,0.0,0.0008918249380677127,0.9957970776555574,0.7407407407407407,0.8543689320388349,1.0,0.98,0.7407407407407407,87.20556346190772,0.0008918249380677127,1
2021-05-11 02:00:00,2.2265366483183206e+17,39587578038.0,3765926670.0,26.0,39587578038.0,2324.0,0.9035087719298246,0.993555790960452,0.9035087719298246,0.006400070621468927,1.0,0.9404121540746724,0.993555790960452,32.6845703125,0.0,0.0015077271013946474,0.996988467198248,0.4615384615384616,0.8933333333333333,1.0,0.8823529411764706,0.4615384615384616,86.35556161135803,0.0015077271013946474,2
2021-05-11 03:00:00,2.2265366483183206e+17,40495769409.0,4466945790.0,12.0,40495769409.0,2116.0,0.8425925925925926,0.9957931318304448,0.8425925925925926,0.004252594997485024,1.0,0.9695715731474192,0.9957931318304448,38.7802734375,0.020408163265306117,0.0006790564689063617,0.995161347706977,0.6666666666666666,0.7820512820512819,1.0,1.0434782608695652,0.6666666666666666,88.27862427365902,0.0006790564689063617,3
2021-05-11 04:00:00,2.2265366483183206e+17,39571895625.0,5335250427.0,29.0,39571895625.0,3126.0,0.8021978021978022,0.9951195037401934,0.8021978021978022,0.004880496259806605,1.0,0.9531750891474264,0.9951195037401934,46.3056640625,0.0,0.0011158768350943264,0.9972109887045044,0.3448275862068966,0.7901234567901234,1.0,0.8888888888888888,0.3448275862068966,86.23253018512598,0.0011158768350943264,4
2021-05-11 05:00:00,2.2265366483183206e+17,35918527549.0,7121823289.0,34.0,35918527549.0,3444.0,0.6724137931034483,0.9941450828619628,0.6724137931034483,0.005854917138037114,1.0,0.9155533929045386,0.9941450828619628,61.828125,0.0,0.00037533310813346837,0.9966232694255808,0.3235294117647059,0.6842105263157895,1.0,1.0,0.3235294117647059,78.29552109679942,0.00037533310813346837,5
2021-05-11 06:00:00,2.2265366483183206e+17,36860559986.0,4151850164.0,75.0,36860559986.0,1407.0,0.7758620689655172,0.992697152379552,0.7758620689655172,0.007302847620447974,1.0,0.9330457421158562,0.992697152379552,36.0341796875,0.0,0.0016214964095436649,0.9971124971124972,0.3108108108108108,0.6666666666666666,0.8571428571428571,0.6,0.30666666666666664,80.33234049212196,0.0016214964095436649,6
2021-05-11 07:00:00,2.2265366483183206e+17,39123466764.0,4069363950.0,121.0,39123466764.0,3594.0,0.6610169491525424,0.9931847577355488,0.6610169491525424,0.006815242264451298,1.0,0.9405613614898858,0.9931847577355488,35.318359375,0.03333333333333333,0.001199040767386091,0.9886229430753484,0.3137254901960784,0.5111111111111111,1.0,0.8666666666666667,0.2644628099173554,85.2346590772829,0.001199040767386091,7
2021-05-11 08:00:00,2.2265366483183206e+17,36937270182.0,3659948975.0,46.0,36937270182.0,3406.0,0.7798165137614679,0.9921279334587584,0.7798165137614679,0.007872066541241706,1.0,0.9376512230670372,0.9921279334587584,31.7763671875,0.03125,0.001726283672568148,0.9981916817359856,0.4666666666666667,0.6470588235294118,1.0,0.8181818181818182,0.4565217391304348,80.50861513256734,0.001726283672568148,8
2021-05-11 09:00:00,2.2265366483183206e+17,39547602508.0,2535892132.0,26.0,39547602508.0,1143.0,0.85,0.9917208752217622,0.85,0.008225364227729692,1.0,0.9354526544270598,0.9917208752217622,22.0087890625,0.0,0.0006315694500834574,0.9981072555205048,0.6923076923076923,0.6808510638297872,0.75,0.75,0.6923076923076923,86.14616827019056,0.0006315694500834574,9
2021-05-11 10:00:00,2.2265366483183206e+17,35272449714.0,2172732707.0,22.0,35272449714.0,792.0,0.6266666666666667,0.9938922220420516,0.6266666666666667,0.006107777957948219,1.0,0.9148628293871748,0.9938922220420516,18.8623046875,0.0,0.0006755235307363207,0.9976173350116886,0.7272727272727273,0.4705882352941176,0.8333333333333334,0.8333333333333334,0.7272727272727273,76.82618897074363,0.0006755235307363207,10
2021-05-11 11:00:00,2.2265366483183206e+17,34345654693.0,3713312308.0,22.0,34345654693.0,870.0,0.5769230769230769,0.9925373134328358,0.5769230769230769,0.007519222071460876,1.0,0.9187972908380906,0.9925373134328358,32.2275390625,0.05263157894736842,0.0011698095550044453,0.9984099518308936,0.6363636363636364,0.40540540540540543,1.0,1.0,0.6363636363636364,74.77218027585394,0.0011698095550044453,11
2021-05-11 12:00:00,2.2265366483183206e+17,34199362556.0,2151497004.0,23.0,34199362556.0,205.0,0.6794871794871795,0.9896517308399432,0.6794871794871795,0.010295739874980302,1.0,0.9346424823864488,0.9896517308399432,18.6728515625,0.0,0.0007584207004238232,0.9983975072334744,0.6521739130434783,0.4897959183673469,1.0,1.0,0.6521739130434783,74.47164595578849,0.0007584207004238232,12
2021-05-11 13:00:00,2.2265366483183206e+17,31192804540.0,2567882429.0,18.0,31192804540.0,1359.0,0.7037037037037037,0.9938815338361728,0.7037037037037037,0.006171211561791234,1.0,0.9238273063293068,0.9938815338361728,22.291015625,0.0,0.0008084800574919152,0.9977150537634408,0.6111111111111112,0.5428571428571428,1.0,0.8571428571428571,0.6111111111111112,67.96360980718704,0.0008084800574919152,13
2021-05-11 14:00:00,2.2265366483183206e+17,35992470780.0,3407087804.0,18.0,35992470780.0,503.0,0.6739130434782609,0.992829705505762,0.6739130434782609,0.007119078104993598,1.0,0.924690243243998,0.992829705505762,29.5693359375,0.0,0.0006639555149804963,0.9976786602553472,0.7777777777777778,0.4545454545454545,1.0,1.0,0.7777777777777778,78.4704967262237,0.0006639555149804963,14
2021-05-11 15:00:00,2.2265366483183206e+17,35391456039.0,2704451743.0,21.0,35391456039.0,1997.0,0.7602739726027398,0.992187153193945,0.7602739726027398,0.007812846806054955,1.0,0.9108426804716708,0.992187153193945,23.4775390625,0.0,0.0009112575353988504,0.9973470171396656,0.6190476190476191,0.6170212765957447,1.0,1.0,0.6190476190476191,77.1733709831726,0.0009112575353988504,15
2021-05-11 16:00:00,2.2265366483183206e+17,35374524290.0,3165922057.0,26.0,35374524290.0,3732.0,0.6082474226804123,0.9905318039624608,0.6082474226804123,0.00950990615224192,1.0,0.932306995698438,0.9905318039624608,27.4765625,0.0,0.001263526210069332,0.9966693613581245,0.6538461538461539,0.5126582278481012,1.0,1.0,0.6538461538461539,77.1404118780744,0.001263526210069332,16
2021-05-11 17:00:00,2.2265366483183206e+17,35223221459.0,3914298917.0,60.0,35223221459.0,5178.0,0.8,0.9904289397609188,0.8,0.009531994687084927,1.0,0.916270599474564,0.9904289397609188,33.9736328125,0.0,0.0014244582512501895,0.9977606972099498,0.5918367346938775,0.7196261682242991,1.0,1.0,0.4833333333333333,76.86483630579129,0.0014244582512501895,17
