index;cell_id;DL_TRAFFIC_VOLUME;UL_TRAFFIC_VOLUME;Inter_X2_based_HO_prep;PDCP_SDU_Volume_DL;VoLTE_total_traffic;INTRA_FREQ_HO_SR_RATIO;RRC_SR_RATIO;Intra_eNB_HO_SR_total_RATIO;E_UTRAN_RRC_Conn_Stp_Failure_due_RRC_timer_expiry_RATIO;CELL_AVAILABILITY_RATIO;RACH_Stp_Completion_SR_RATIO;Total_E_UTRAN_RRC_Conn_Stp_SR_RATIO;Inter_RAT_HO_SR_UTRAN_SRVCC_RATIO;UL_THROUGHPUT_RATIO;E_RAB_QCI1_DR_RATIO;DCR_LTE_RATIO;CSSR_LTE_RATIO;LTE_INTER_ENODEB_HOSR_RATIO;E_UTRAN_Inter_Freq_HO_SR_RATIO;Inter_RAT_HO_SR_GERAN_SRVCC_RATIO;Inter_RAT_Total_HO_SR_RATIO;E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO;DL_THROUGHPUT_RATIO;E_RAB_DR_RATIO
28/05/2021 05:00;2.2265366483183206e+17;37378014235.0;3725612923.0;17.0;37378014235.0;1117.0;0.8181818181818182;0.9943721421034118;0.8181818181818182;0.005627857896588111;1.0;0.9227676955689985;0.9943721421034118;;32.341796875;0.0;0.00107734434618665;0.9988782698434064;0.6470588235294118;0.6923076923076923;1.0;1.0;0.6470588235294118;81.4281664399455;0.00107734434618665
28/05/2021 06:00;2.2265366483183206e+17;38557376314.0;3275636091.0;9.0;38557376314.0;2096.0;0.9591836734693877;0.9939991921989498;0.9591836734693877;0.005943107726040044;1.0;0.9597339681539873;0.9939991921989498;;28.4296875;0.0;0.0003573023671281822;0.9991065046461758;0.7777777777777778;0.9393939393939394;1.0;1.0;0.7777777777777778;83.95438324742462;0.0003573023671281822
28/05/2021 07:00;2.2265366483183206e+17;40675090900.0;2282533188.0;20.0;40675090900.0;2507.0;0.8615384615384616;0.9918374146260204;0.8615384615384616;0.008218113165639402;1.0;0.960355136800145;0.9918374146260204;0.0;19.8095703125;0.02857142857142857;0.0012405355691491636;0.9989729544676481;0.7647058823529411;0.8043478260869565;1.0;0.9375;0.65;88.62939791708155;0.0012405355691491636
28/05/2021 08:00;2.2265366483183206e+17;40822732254.0;3140916672.0;44.0;40822732254.0;1895.0;0.7407407407407407;0.9906184673430888;0.7407407407407407;0.009381532656911232;1.0;0.9412110859562087;0.9906184673430888;;27.2666015625;0.0;0.001362507012903743;0.9990780824114157;0.4782608695652174;0.6612903225806451;1.0;1.0;0.25;89.05256319752154;0.001362507012903743
28/05/2021 09:00;2.2265366483183206e+17;38405613528.0;2754364056.0;79.0;38405613528.0;1359.0;0.7183098591549296;0.9912438257745847;0.7183098591549296;0.008756174225415357;1.0;0.8896807274441131;0.9912438257745847;1.0;23.904296875;0.0;0.0005789356490759297;0.9993304468151587;0.5;0.5918367346938775;1.0;1.0;0.11392405063291139;83.71712649134213;0.0005789356490759297
28/05/2021 10:00;2.2265366483183206e+17;35212927895.0;2385299671.0;61.0;35212927895.0;916.0;0.7477477477477478;0.9942324003392705;0.7477477477477478;0.005767599660729432;1.0;0.9445942748994559;0.9942324003392705;1.0;20.70703125;0.0;0.0009610104338275673;0.9985376108216799;0.5294117647058824;0.6455696202531646;1.0;1.0;0.14754098360655737;76.78534322998787;0.0009610104338275673
28/05/2021 11:00;2.2265366483183206e+17;36908938672.0;2197876716.0;23.0;36908938672.0;454.0;0.7254901960784313;0.9896031705182974;0.7254901960784313;0.010345360028822893;1.0;0.9522495578662765;0.9896031705182974;;19.07421875;0.0;0.0010349824052991099;0.9985107967237528;0.6956521739130435;0.6363636363636364;1.0;1.0;0.6956521739130435;80.56826563174951;0.0010349824052991099
28/05/2021 12:00;2.2265366483183206e+17;34244191255.0;2995700716.0;9.0;34244191255.0;1257.0;0.9047619047619048;0.9919421790301314;0.9047619047619048;0.008106656248473898;1.0;0.9691619785907826;0.9919421790301314;;26.0;0.0;0.0008150908244061481;0.9989921308679304;0.6666666666666666;0.8837209302325582;1.0;1.0;0.6666666666666666;74.65212021780907;0.0008150908244061481
28/05/2021 13:00;2.2265366483183206e+17;36188082173.0;2633877133.0;7.0;36188082173.0;1663.0;0.8738738738738738;0.9933988764044944;0.8738738738738738;0.006601123595505618;1.0;0.9558420464927418;0.9933988764044944;1.0;22.8662109375;0.0;0.001192650292572025;0.9981793861930593;0.8571428571428571;0.8631578947368421;0.9761904761904762;0.9767441860465116;0.8571428571428571;78.95822287105642;0.001192650292572025
28/05/2021 14:00;2.2265366483183206e+17;33791492909.0;2792376390.0;18.0;33791492909.0;1067.0;0.8986486486486487;0.9899713467048711;0.8986486486486487;0.01002865329512894;1.0;0.9514042398985323;0.9899713467048711;;24.2353515625;0.0;0.0012700611938575223;0.9988109393579072;0.5555555555555556;0.8790322580645161;1.0;1.0;0.5555555555555556;73.71726223147232;0.0012700611938575223
28/05/2021 15:00;2.2265366483183206e+17;30895816656.0;2944816614.0;26.0;30895816656.0;4816.0;0.7307692307692307;0.9876978784643239;0.7307692307692307;0.012302121535676152;1.0;0.9604097854195114;0.9876978784643239;;25.564453125;0.0;0.0016720543975030655;0.9976688251618872;0.6153846153846154;0.6888888888888889;1.0;1.0;0.6153846153846154;67.41594850159048;0.0016720543975030655
28/05/2021 16:00;2.2265366483183206e+17;30274978213.0;2364916672.0;14.0;30274978213.0;8035.0;0.705;0.9872955920854972;0.705;0.012661487617494313;1.0;0.902400727242676;0.9872955920854972;;20.5234375;0.014084507042253521;0.0008589589417625838;0.9983947539191912;0.7142857142857143;0.6647727272727273;1.0;1.0;0.7142857142857143;66.08135261202746;0.0008589589417625838
28/05/2021 17:00;2.2265366483183206e+17;31070979086.0;3728649870.0;28.0;31070979086.0;8101.0;0.7872340425531915;0.9859702851467119;0.7872340425531915;0.014071100442825809;1.0;0.9290921836663162;0.9859702851467119;1.0;32.3623046875;0.0;0.001362265252505595;0.9975732867404388;0.7142857142857143;0.7132352941176471;1.0;1.0;0.7142857142857143;68.02240234418785;0.001362265252505595
28/05/2021 18:00;2.2265366483183206e+17;32814387128.0;3946121805.0;41.0;32814387128.0;6981.0;0.7515151515151515;0.9871468678715564;0.7515151515151515;0.012809264783295315;1.0;0.9175504076685764;0.9871468678715564;0.6666666666666666;34.2607421875;0.0;0.0016762211270910858;0.9977542401287122;0.6097560975609756;0.6774193548387096;1.0;0.9714285714285714;0.6097560975609756;71.71226950243016;0.0016762211270910858
28/05/2021 19:00;2.2265366483183206e+17;35065780432.0;3508644185.0;44.0;35065780432.0;5487.0;0.8071428571428572;0.9899322631530111;0.8071428571428572;0.010114131947666326;1.0;0.9334955227542217;0.9899322631530111;;30.4501953125;0.0;0.0017468182952479414;0.9987877491353799;0.4772727272727273;0.7522935779816514;1.0;1.0;0.4772727272727273;76.63353765807771;0.0017468182952479414
28/05/2021 20:00;2.2265366483183206e+17;31478980642.0;3262849719.0;26.0;31478980642.0;5076.0;0.7733333333333333;0.9857809174478105;0.7733333333333333;0.014219082552189467;1.0;0.9547767340032627;0.9857809174478105;;28.326171875;0.0;0.0020118630545631136;0.9983729142144984;0.6538461538461539;0.7258064516129032;1.0;1.0;0.6538461538461539;68.88037771423734;0.0020118630545631136
28/05/2021 21:00;2.2265366483183206e+17;29406194837.0;3516706010.0;41.0;29406194837.0;6862.0;0.8628571428571429;0.9850542317875138;0.8628571428571429;0.014945768212486122;1.0;0.919995234659907;0.9850542317875138;0.0;30.5224609375;0.012195121951219513;0.0021111435902432685;0.9977653269423843;0.6585365853658537;0.8110236220472441;0.9743589743589743;0.95;0.6585365853658537;64.29889392509915;0.002111075024358558
28/05/2021 22:00;2.2265366483183206e+17;29012292454.0;3007891092.0;55.0;29012292454.0;4138.0;0.8787878787878788;0.9903923477377576;0.8787878787878788;0.009565327802937318;1.0;0.9405261307231231;0.9903923477377576;1.0;26.1044921875;0.0;0.002655320238019067;0.9979002958674005;0.509090909090909;0.8315789473684211;0.9444444444444444;0.9459459459459459;0.509090909090909;63.359853587887415;0.002655320238019067
28/05/2021 23:00;2.2265366483183206e+17;28434128084.0;2537380851.0;88.0;28434128084.0;3112.0;0.8421052631578947;0.9908011600507522;0.8421052631578947;0.009244154431756389;1.0;0.9119012193459279;0.9908011600507522;;22.0283203125;0.0;0.002205034262840084;0.9978329326516101;0.5795454545454546;0.775;1.0;1.0;0.5795454545454546;62.12799427003917;0.002205034262840084
29/05/2021 00:00;2.2265366483183206e+17;31720380841.0;3668941611.0;52.0;31720380841.0;875.0;0.7818181818181819;0.9932800677284512;0.7818181818181819;0.006667019419016879;1.0;0.9101797653064055;0.9932800677284512;1.0;31.8427734375;0.0;0.00249657727309334;0.9974643805843999;0.7307692307692307;0.6619718309859155;1.0;1.0;0.7307692307692307;69.23583424118772;0.0024964767465270785
29/05/2021 01:00;2.2265366483183206e+17;37731769242.0;3632350140.0;131.0;37731769242.0;1315.0;0.828125;0.9925043351792806;0.828125;0.007551602617888908;1.0;0.8788607175599572;0.9925043351792806;1.0;31.5244140625;0.025;0.000994324066785433;0.9984637103471184;0.8244274809160306;0.7647058823529411;1.0;1.0;0.8244274809160306;82.29281512504606;0.000994324066785433
29/05/2021 02:00;2.2265366483183206e+17;36852166174.0;2841183991.0;68.0;36852166174.0;1252.0;0.8472222222222222;0.9949318209243393;0.8472222222222222;0.005007843610474237;1.0;0.873207124534846;0.9949318209243393;1.0;24.6650390625;0.0;0.0015069460795855897;0.9979725588193691;0.7941176470588235;0.75;1.0;1.0;0.7941176470588235;80.31666875455936;0.0015069460795855897
29/05/2021 03:00;2.2265366483183206e+17;33850465334.0;3723652793.0;73.0;33850465334.0;405.0;0.8928571428571429;0.9930471391210053;0.8928571428571429;0.007016648593480896;1.0;0.9128800190686689;0.9930471391210053;1.0;32.318359375;0.0;0.0008785529715762273;0.9991204470198676;0.6986301369863014;0.8571428571428571;1.0;1.0;0.6986301369863014;73.75928463881884;0.0008785529715762273
29/05/2021 04:00;2.2265366483183206e+17;32616631500.0;3050261202.0;59.0;32616631500.0;649.0;0.6666666666666666;0.997236653034155;0.6666666666666666;0.0027633469658450314;1.0;0.9246175667056953;0.997236653034155;;26.478515625;0.0;0.00134513581532587;0.9993924929485789;0.7457627118644068;0.5652173913043478;1.0;1.0;0.7457627118644068;71.06193331950584;0.0013450774504273875
29/05/2021 05:00;2.2265366483183206e+17;34221333253.0;3746125404.0;61.0;34221333253.0;700.0;0.7741935483870968;0.9951417987490132;0.7741935483870968;0.004858201250986822;1.0;0.8780103699474135;0.9951417987490132;0.0;32.513671875;0.038461538461538464;0.001188212927756654;0.9981455064194008;0.7704918032786885;0.6585365853658537;1.0;0.9;0.7704918032786885;74.5447546067472;0.001188212927756654
29/05/2021 06:00;2.2265366483183206e+17;34700518567.0;2984025841.0;37.0;34700518567.0;1152.0;0.8205128205128205;0.993358310626703;0.8205128205128205;0.006641689373297003;1.0;0.9325777847735978;0.993358310626703;0.0;25.8974609375;0.02666666666666667;0.0013724708903351485;0.9993372216330859;0.2903225806451613;0.7704918032786885;1.0;0.9444444444444444;0.24324324324324326;75.66654682674871;0.0013724708903351485
29/05/2021 07:00;2.2265366483183206e+17;39418098027.0;3015279370.0;25.0;39418098027.0;3193.0;0.6396396396396397;0.9901626939084374;0.6396396396396397;0.009783254959191395;1.0;0.9302947485967851;0.9901626939084374;;26.17578125;0.019230769230769232;0.0018547522875278213;0.9982230670688872;0.44;0.5411764705882353;1.0;1.0;0.44;86.06078557202325;0.0018547522875278213
29/05/2021 08:00;2.2265366483183206e+17;39071783033.0;2689253660.0;34.0;39071783033.0;1971.0;0.7029702970297029;0.9922947131608549;0.7029702970297029;0.007705286839145107;1.0;0.920579764588029;0.9922947131608549;1.0;23.3388671875;0.023809523809523808;0.0015148891966759003;0.9978000172547666;0.7941176470588235;0.6428571428571429;1.0;1.0;0.7941176470588235;85.30010572669723;0.0015148891966759003
29/05/2021 09:00;2.2265366483183206e+17;38892954318.0;2782878706.0;29.0;38892954318.0;3686.0;0.6690647482014388;0.9829820365941827;0.6690647482014388;0.017073577665313387;1.0;0.9163951697868546;0.9829820365941827;1.0;24.16015625;0.0;0.001698585927215593;0.9975397667020148;0.6551724137931034;0.5803571428571429;1.0;1.0;0.6551724137931034;84.83110917927728;0.001698585927215593
29/05/2021 10:00;2.2265366483183206e+17;38084019716.0;2402357640.0;29.0;38084019716.0;1739.0;0.6346153846153846;0.9870356651497513;0.6346153846153846;0.012964334850248704;1.0;0.9270174962701749;0.9870356651497513;1.0;20.849609375;0.0;0.0025205301244003576;0.9988596562678179;0.5862068965517241;0.5375;0.9444444444444444;0.9473684210526315;0.5862068965517241;83.10761286812786;0.0025205301244003576
29/05/2021 11:00;2.2265366483183206e+17;35566045371.0;3097030218.0;38.0;35566045371.0;1730.0;0.6;0.9934268871615629;0.6;0.00657311283843706;1.0;0.9078255017131669;0.9934268871615629;;26.87890625;0.03225806451612903;0.0011755168220510743;0.9982212879492258;0.6578947368421053;0.512396694214876;1.0;1.0;0.6578947368421053;77.61217323540454;0.0011755168220510743
29/05/2021 12:00;2.2265366483183206e+17;32147877837.0;3095908723.0;39.0;32147877837.0;1539.0;0.7526881720430108;0.9919350444117486;0.7526881720430108;0.008064955588251321;1.0;0.9370904224813611;0.9919350444117486;0.5;26.8779296875;0.0;0.0014518257809062911;0.9984634970806444;0.75;0.6666666666666666;1.0;0.9615384615384616;0.6153846153846154;70.1493300416759;0.0014518257809062911
29/05/2021 13:00;2.2265366483183206e+17;31311924558.0;3012856794.0;66.0;31311924558.0;1248.0;0.7478260869565218;0.9933785032337542;0.7478260869565218;0.006621496766245765;1.0;0.9456121400998689;0.9933785032337542;;26.1484375;0.0;0.0011681755600984605;0.9993326381647549;0.5862068965517241;0.7216494845360825;1.0;1.0;0.25757575757575757;68.26781717140321;0.0011681755600984605
29/05/2021 14:00;2.2265366483183206e+17;32269525499.0;2360262788.0;93.0;32269525499.0;5771.0;0.6643835616438356;0.9922899402076996;0.6643835616438356;0.00765761040595825;1.0;0.9278323103853228;0.9922899402076996;;20.4892578125;0.0;0.0018262900828201316;0.9990239762359432;0.9259259259259259;0.5585585585585585;0.9333333333333333;0.875;0.26881720430107525;70.31247711923847;0.0018262900828201316
29/05/2021 15:00;2.2265366483183206e+17;31968046981.0;2351370361.0;158.0;31968046981.0;4515.0;0.841726618705036;0.9890834191555098;0.841726618705036;0.010968074150360453;1.0;0.9034506796793308;0.9890834191555098;;20.4072265625;0.0;0.0010561892691170257;0.9986948467497474;0.6486486486486487;0.78125;1.0;1.0;0.1518987341772152;69.67240960985795;0.0010561892691170257
29/05/2021 16:00;2.2265366483183206e+17;32229854007.0;2549137282.0;89.0;32229854007.0;4927.0;0.6858974358974359;0.9895601652217331;0.6858974358974359;0.010303663020289592;1.0;0.9023913058507145;0.9895601652217331;;22.1240234375;0.011904761904761904;0.001158119503456263;0.9984077585582978;0.8;0.5950413223140496;1.0;1.0;0.2696629213483146;70.3005032880108;0.001158119503456263
29/05/2021 17:00;2.2265366483183206e+17;33400598881.0;3150221612.0;71.0;33400598881.0;3583.0;0.735;0.9872189037245257;0.735;0.012912860154602952;1.0;0.933632303367368;0.9872189037245257;;27.349609375;0.014084507042253521;0.0019740648718559613;0.9982996089100493;0.717391304347826;0.6470588235294118;1.0;1.0;0.4647887323943662;72.92187491485309;0.0019740648718559613
29/05/2021 18:00;2.2265366483183206e+17;33047811842.0;3647197556.0;77.0;33047811842.0;5276.0;0.8344827586206897;0.9852920244816624;0.8344827586206897;0.014707975518337524;1.0;0.9283672318606816;0.9852920244816624;1.0;31.654296875;0.010526315789473684;0.0014961865489180016;0.9979962840176327;0.5277777777777778;0.7619047619047619;1.0;1.0;0.24675324675324675;72.12571169765931;0.0014961865489180016
29/05/2021 19:00;2.2265366483183206e+17;36774764208.0;3002429410.0;133.0;36774764208.0;6291.0;0.8189655172413793;0.9787195914161552;0.8189655172413793;0.021235607723668296;1.0;0.9249365927364956;0.9787195914161552;0.3333333333333333;26.064453125;0.0;0.001998035829184869;0.99780368305457;0.7272727272727273;0.7835051546391752;1.0;0.9574468085106383;0.12030075187969924;80.24945668750954;0.001998035829184869
29/05/2021 20:00;2.2265366483183206e+17;34553764146.0;2987235016.0;51.0;34553764146.0;7722.0;0.8243243243243243;0.9826637194989815;0.8243243243243243;0.017379621202271052;1.0;0.884483137025386;0.9826637194989815;1.0;25.9267578125;0.011904761904761904;0.0019446772841575858;0.9980551270873852;0.4634146341463415;0.7851239669421488;0.9534883720930233;0.9545454545454546;0.37254901960784315;75.40738717664993;0.0019446772841575858
29/05/2021 21:00;2.2265366483183206e+17;36470979109.0;2925969324.0;74.0;36470979109.0;5930.0;0.8552631578947368;0.9806676849225399;0.8552631578947368;0.019288675540039275;1.0;0.9255710497048507;0.9806676849225399;0.0;25.39453125;0.010526315789473684;0.002038770053475936;0.998061108511065;0.5945945945945946;0.8225806451612904;1.0;0.9761904761904762;0.2972972972972973;79.62828824998344;0.002038770053475936
29/05/2021 22:00;2.2265366483183206e+17;36726510790.0;3523228623.0;87.0;36726510790.0;1923.0;0.8363636363636363;0.9843240946220313;0.8363636363636363;0.015723121960432504;1.0;0.9145025073598158;0.9843240946220313;;30.5859375;0.0;0.0015502159229321226;0.9982674088546467;0.7619047619047619;0.7931034482758621;1.0;1.0;0.1839080459770115;80.17837886803449;0.0015502159229321226
29/05/2021 23:00;2.2265366483183206e+17;38010699147.0;3065513364.0;85.0;38010699147.0;1963.0;0.797979797979798;0.9879812921470524;0.797979797979798;0.012018707852947574;1.0;0.9148122779910479;0.9879812921470524;1.0;26.60546875;0.0;0.0013291244392756273;0.9981711625587099;0.5666666666666667;0.6986301369863014;1.0;1.0;0.4;82.93074766098152;0.0013291244392756273
30/05/2021 00:00;2.2265366483183206e+17;38424948700.0;2664423441.0;34.0;38424948700.0;1720.0;0.8076923076923077;0.985880973946401;0.8076923076923077;0.014065746710000533;1.0;0.9172092253365703;0.985880973946401;0.0;23.1240234375;0.0;0.0008555016906342934;0.9977966378325445;0.3333333333333333;0.7142857142857143;1.0;0.9090909090909091;0.17647058823529413;83.74427260331657;0.0008555016906342934
30/05/2021 01:00;2.2265366483183206e+17;37147451878.0;3989987364.0;33.0;37147451878.0;441.0;0.7333333333333333;0.9910084626234132;0.7333333333333333;0.008932769158439116;1.0;0.9500945564904254;0.9910084626234132;;34.6396484375;0.0;0.001123545009213069;0.9991012043861226;0.125;0.5897435897435898;1.0;1.0;0.09090909090909091;81.00030891254133;0.001123545009213069
30/05/2021 02:00;2.2265366483183206e+17;35803912829.0;5190946987.0;10.0;35803912829.0;570.0;0.7857142857142857;0.9900070955534531;0.7857142857142857;0.01011116367076632;1.0;0.9703081934352292;0.9900070955534531;;45.052734375;0.0;0.001098146877144818;0.9988541045973324;0.1;0.6666666666666666;1.0;1.0;0.1;78.07853489149879;0.001098146877144818
30/05/2021 03:00;2.2265366483183206e+17;36441904296.0;2677396812.0;7.0;36441904296.0;368.0;0.9666666666666667;0.9872190926161488;0.9666666666666667;0.012720334363074686;1.0;0.9770732638005597;0.9872190926161488;;23.24609375;0.0;0.00023302418791070514;0.9992548435171386;0.7142857142857143;0.9285714285714286;1.0;1.0;0.7142857142857143;79.44099269229889;0.00023302418791070514
30/05/2021 04:00;2.2265366483183206e+17;33061553739.0;2450318328.0;17.0;33061553739.0;586.0;0.7555555555555555;0.9826702746272094;0.7555555555555555;0.017387299211238414;1.0;0.9806297298357056;0.9826702746272094;;21.265625;0.0;0.0011564293021393943;0.9991545033819865;0.125;0.6764705882352942;1.0;1.0;0.11764705882352941;72.1195994665688;0.0011564293021393943
30/05/2021 05:00;2.2265366483183206e+17;28093652504.0;3709015978.0;11.0;28093652504.0;1203.0;0.8461538461538461;0.9844559585492227;0.8461538461538461;0.015544041450777202;1.0;0.9599221639454116;0.9844559585492227;;32.1904296875;0.0;0.0016443900999283214;0.9983147250895302;0.0;0.7741935483870968;1.0;1.0;0.0;61.34365861441744;0.0016443900999283214
30/05/2021 06:00;2.2265366483183206e+17;33111877563.0;3257286670.0;32.0;33111877563.0;1054.0;0.7142857142857143;0.9881193393713372;0.7142857142857143;0.011827384123601492;1.0;0.9545313309166236;0.9881193393713372;1.0;28.279296875;0.0;0.0011757074515527446;0.9988229086333563;0.4583333333333333;0.6666666666666666;1.0;1.0;0.34375;72.27146862339801;0.0011757074515527446
30/05/2021 07:00;2.2265366483183206e+17;32669226593.0;4025724797.0;69.0;32669226593.0;2942.0;0.7848101265822784;0.9926757051581736;0.7848101265822784;0.007376240195314529;1.0;0.9256308726941328;0.9926757051581736;;34.9404296875;0.0;0.001868722261153936;0.9986759093387335;0.625;0.7681159420289855;1.0;1.0;0.2898550724637681;71.36373563280947;0.001868722261153936
30/05/2021 08:00;2.2265366483183206e+17;37918004895.0;3290669887.0;73.0;37918004895.0;1367.0;0.6534653465346535;0.9903629938965628;0.6534653465346535;0.009637006103437198;1.0;0.9222485768500949;0.9903629938965628;;28.568359375;0.0;0.0013351691909709183;0.9990376569037657;0.5;0.5595238095238095;1.0;1.0;0.2191780821917808;82.6893450442088;0.0013351691909709183
30/05/2021 09:00;2.2265366483183206e+17;42165422953.0;3732491922.0;26.0;42165422953.0;2795.0;0.8105263157894737;0.9904225961798604;0.8105263157894737;0.009577403820139602;1.0;0.9318336741649625;0.9904225961798604;;32.39453125;0.0;0.0014375952951426703;0.9990850071892292;0.6;0.76;1.0;1.0;0.5769230769230769;91.91891884615526;0.0014375952951426703
30/05/2021 10:00;2.2265366483183206e+17;40020412042.0;3117991645.0;30.0;40020412042.0;2901.0;0.6542056074766355;0.9935684647302905;0.6542056074766355;0.006431535269709543;1.0;0.9216054223616401;0.9935684647302905;;27.0615234375;0.02702702702702703;0.0016133825839595806;0.9989794616660288;0.6333333333333333;0.5842696629213483;0.9411764705882353;0.9411764705882353;0.6333333333333333;87.21010292185441;0.0016133825839595806
30/05/2021 11:00;2.2265366483183206e+17;38975449162.0;3052377822.0;33.0;38975449162.0;1711.0;0.6710526315789473;0.9913584692145466;0.6710526315789473;0.008590093102206677;1.0;0.9388342463665462;0.9913584692145466;1.0;26.4990234375;0.0;0.00104310093044603;0.9993328329580519;0.6363636363636364;0.6;1.0;1.0;0.6363636363636364;84.95549373458329;0.00104310093044603
30/05/2021 12:00;2.2265366483183206e+17;36129359307.0;2197054564.0;23.0;36129359307.0;2068.0;0.6293103448275862;0.9944892335952649;0.6293103448275862;0.005510766404735177;1.0;0.8509624594984049;0.9944892335952649;0.0;19.0673828125;0.0;0.0009975261351847418;0.9992816378656663;0.6521739130434783;0.5483870967741935;1.0;0.9285714285714286;0.6521739130434783;78.75518190602914;0.0009975261351847418
30/05/2021 13:00;2.2265366483183206e+17;39168267063.0;2816734453.0;36.0;39168267063.0;1843.0;0.6923076923076923;0.9941267730496454;0.6923076923076923;0.00587322695035461;1.0;0.9278615543781547;0.9941267730496454;1.0;24.4521484375;0.0;0.0012684804479048202;0.9987307422969187;0.6111111111111112;0.6491228070175439;1.0;1.0;0.6111111111111112;85.39153045406441;0.0012684804479048202
30/05/2021 14:00;2.2265366483183206e+17;32500175425.0;2437352986.0;21.0;32500175425.0;1366.0;0.8181818181818182;0.9920327189674404;0.8181818181818182;0.008020396239443353;1.0;0.9222424691076818;0.9920327189674404;;21.154296875;0.0;0.0012465719272001994;0.9991699522722557;0.7142857142857143;0.7424242424242424;1.0;1.0;0.7142857142857143;70.87254364721996;0.0012465719272001994
30/05/2021 15:00;2.2265366483183206e+17;32484478764.0;3365373411.0;31.0;32484478764.0;1549.0;0.7019230769230769;0.9922538999462076;0.7019230769230769;0.007692307692307693;1.0;0.9089966874631659;0.9922538999462076;1.0;29.2080078125;0.0;0.0008074454974289235;0.9987293519695044;0.7419354838709677;0.5974025974025974;1.0;1.0;0.7419354838709677;70.84406860605633;0.0008074454974289235
30/05/2021 16:00;2.2265366483183206e+17;31595065474.0;2991944808.0;35.0;31595065474.0;3297.0;0.6742424242424242;0.9949385394070861;0.6742424242424242;0.005109664979513135;1.0;0.9169350331354962;0.9949385394070861;1.0;25.9736328125;0.0;0.0015525707683419988;0.9985581428880398;0.5714285714285714;0.6228070175438597;1.0;0.9714285714285714;0.5714285714285714;68.91142421103464;0.0015525707683419988
30/05/2021 17:00;2.2265366483183206e+17;29906750947.0;2933801370.0;37.0;29906750947.0;3914.0;0.672514619883041;0.9907703899039367;0.672514619883041;0.009229610096063288;1.0;0.9232900267481849;0.9907703899039367;;25.462890625;0.015873015873015872;0.0022081344825129997;0.9972283419799588;0.5135135135135135;0.6;1.0;1.0;0.5135135135135135;65.30540883740596;0.0022081344825129997
30/05/2021 18:00;2.2265366483183206e+17;29158122333.0;2725839405.0;34.0;29158122333.0;3766.0;0.650887573964497;0.9893153179052273;0.650887573964497;0.010636768722150353;1.0;0.9158678630144621;0.9893153179052273;1.0;23.6650390625;0.0;0.0020167943969784754;0.9990110976815735;0.8823529411764706;0.556390977443609;1.0;1.0;0.8823529411764706;63.624938511570605;0.0020167943969784754
30/05/2021 19:00;2.2265366483183206e+17;28380167716.0;2582978444.0;40.0;28380167716.0;5142.0;0.7591240875912408;0.9927327708140272;0.7591240875912408;0.007267229185972784;1.0;0.9311585771276596;0.9927327708140272;;22.4169921875;0.0;0.0025103366804489075;0.9982304799823049;0.9655172413793104;0.7155172413793104;1.0;1.0;0.7;61.95867846893194;0.0025103366804489075
30/05/2021 20:00;2.2265366483183206e+17;35434339996.0;3536987416.0;24.0;35434339996.0;4607.0;0.7;0.987534853206495;0.7;0.012465146793505003;1.0;0.9246658777669498;0.987534853206495;1.0;30.6982421875;0.0;0.0034664905909541103;0.9976982202310001;0.5833333333333334;0.6388888888888888;1.0;1.0;0.5833333333333334;77.3168833194385;0.0034664905909541103
30/05/2021 21:00;2.2265366483183206e+17;31112062367.0;3321308586.0;21.0;31112062367.0;3734.0;0.6985294117647058;0.9911469213170198;0.6985294117647058;0.008902815080075599;1.0;0.9244073103110089;0.9911469213170198;0.0;28.8359375;0.0;0.003555292200577735;0.9970039946737683;0.5714285714285714;0.6639344262295082;1.0;0.967741935483871;0.5714285714285714;68.06157310920128;0.003555292200577735
30/05/2021 22:00;2.2265366483183206e+17;31907085557.0;3169032543.0;14.0;31907085557.0;3652.0;0.6214285714285714;0.9882453974558532;0.6214285714285714;0.011700928559927003;1.0;0.9089209086256447;0.9882453974558532;;27.5048828125;0.0;0.002531645569620253;0.99678273264101;0.7142857142857143;0.5508474576271186;1.0;1.0;0.7142857142857143;69.73572253043652;0.002531645569620253
30/05/2021 23:00;2.2265366483183206e+17;32604144306.0;4443077691.0;25.0;32604144306.0;2667.0;0.7456140350877193;0.9916666666666667;0.7456140350877193;0.00838477366255144;1.0;0.9220926425027077;0.9916666666666667;;38.576171875;0.0;0.00264488525865422;0.998875271486193;0.68;0.7037037037037037;1.0;1.0;0.68;71.19911174107376;0.00264488525865422
31/05/2021 00:00;2.2265366483183206e+17;32612051076.0;4687672572.0;15.0;32612051076.0;2350.0;0.9090909090909091;0.9921821711527362;0.9090909090909091;0.00781782884726376;1.0;0.935508379107684;0.9921821711527362;;40.685546875;0.0;0.0009700497150478962;0.998868778280543;0.8666666666666667;0.8846153846153846;1.0;1.0;0.8666666666666667;71.12677307173378;0.0009700497150478962
31/05/2021 01:00;2.2265366483183206e+17;30300965045.0;5050975930.0;32.0;30300965045.0;555.0;0.7352941176470589;0.9934347302768355;0.7352941176470589;0.0065105591421380895;1.0;0.9659151222562328;0.9934347302768355;;43.83984375;0.047619047619047616;0.0013263166901980917;0.9991007194244604;0.5;0.625;1.0;1.0;0.28125;66.14822022202377;0.0013263166901980917
