DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,Inter_RAT_HO_SR_UTRAN_SRVCC_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,E_UTRAN_Inter_Freq_HO_SR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,E_UTRAN_tot_HO_SR_inter_eNB_X2_RATIO,E_RAB_DR_RATIO,HOUR,cell,IF_score,VAE_loss,VAE_IF_score,IQR_outiler_IF_score,IQR_outiler_VAE_loss,IQR_outiler_VAE_IF_score,IQR_anomaly_record,stacking_forest_score
35149477565.0,2530090118.0,22.0,3575.0,0.7840909090909091,0.9871224089233568,1.0,0.9200433499909688,0.0,0.015873015873015872,0.0019942128724485804,0.9965407338308456,0.65,0.75,1.0,0.9545454545454546,0.5909090909090909,0.0019942128724485804,13,0,0.5031044165348951,0.9593399641322912,0.5631561423023247,0,0,0,0,0.5150557938049252
35392167909.0,3469946444.0,17.0,2455.0,0.8604651162790697,0.991464845833778,1.0,0.9611006391963186,0.5764141575430692,0.0,0.0016763719781189342,0.9975801839060232,0.4705882352941176,0.7692307692307693,1.0,1.0,0.4705882352941176,0.0016763719781189342,14,0,0.4601800862246091,0.6503514128736222,0.5037378131251318,0,0,0,0,0.4088070498164882
36623307563.0,2880055169.0,27.0,4915.0,0.8679245283018868,0.9886635719521134,1.0,0.9286987368056756,0.5764141575430692,0.0,0.0016538688718251626,0.998665096191598,0.25,0.7864077669902912,0.9285714285714286,0.8666666666666667,0.14814814814814814,0.0016538688718251626,15,0,0.4965691577282706,1.602684007714906,0.4913401453201372,0,0,0,0,0.49421345958664725
33329405214.0,3022765169.0,31.0,4048.0,0.8680555555555556,0.9870880792974523,1.0,0.9378172362820352,0.5764141575430692,0.0,0.0028898751161110536,0.996751025991792,0.3333333333333333,0.75,1.0,1.0,0.2258064516129032,0.0028898751161110536,16,0,0.4927114238827549,1.4800262078199151,0.5496531039133774,0,0,0,0,0.4958271974743805
34203188454.0,2898632303.0,39.0,5847.0,0.7807486631016043,0.9857365145228216,1.0,0.9271062383712884,1.0,0.0,0.0036486107213022727,0.9962240402769036,0.28125,0.6917293233082706,1.0,1.0,0.2307692307692308,0.0036486107213022727,17,0,0.5173825441988119,2.2757908511782494,0.5673768636766713,0,1,0,1,0.557742109590314
30307030252.0,3145153243.0,69.0,5169.0,0.8471615720524017,0.9787952878417426,1.0,0.944166626870152,0.0,0.012048192771084338,0.004766308600697162,0.9970588235294118,0.325,0.7639751552795031,1.0,0.967741935483871,0.18840579710144928,0.004766308600697162,18,0,0.5624163527953462,3.6286648937632977,0.601850368075843,1,1,1,3,0.7182533890144615
28029087945.0,2733525215.0,36.0,5395.0,0.8816568047337278,0.981399834665197,1.0,0.9538050402817436,0.5764141575430692,0.0099009900990099,0.0049921655795649176,0.996703376322272,0.3888888888888889,0.8590604026845637,1.0,1.0,0.3888888888888889,0.0049921655795649176,19,0,0.5352402105084417,3.0648552259825035,0.6038414702826966,0,1,1,2,0.6674977137801811
29145721287.0,2776192052.0,18.0,5706.0,0.8706896551724138,0.9815605667531432,1.0,0.9543757820468336,0.5764141575430692,0.016393442622950817,0.004098360655737704,0.9966626213592232,0.5,0.844559585492228,1.0,1.0,0.5,0.004098236240551289,20,0,0.5297451975594952,1.949041958626256,0.6025510325858163,0,1,1,2,0.6270109733036761
30564028435.0,3067616175.0,34.0,7095.0,0.8114035087719298,0.9819354321877752,1.0,0.9427523034068996,1.0,0.0,0.002773138373302241,0.9972073174558348,0.6764705882352942,0.7819148936170213,0.975,0.975609756097561,0.6764705882352942,0.002773138373302241,21,0,0.5379311329711871,1.0728392657013417,0.5496653253647177,1,0,0,1,0.5831640585773313
34404726454.0,3421684523.0,32.0,6646.0,0.8537735849056604,0.9807877041306436,1.0,0.9508789897535735,0.0,0.03571428571428571,0.0021810250817884407,0.9977604367148406,0.5333333333333333,0.8109756097560976,1.0,0.9782608695652174,0.5,0.0021810250817884407,22,0,0.5251362762406738,1.6991023465868484,0.5685437438479672,0,1,0,1,0.5551635724082524
29296673341.0,3156051079.0,20.0,6556.0,0.8347457627118644,0.9813097378631588,1.0,0.9545449736009564,0.5764141575430692,0.015873015873015872,0.0036771533632953242,0.9972272542423009,0.45,0.7967914438502673,0.9629629629629628,0.9629629629629628,0.45,0.0036771533632953242,23,0,0.5634631412678943,1.8083031369027307,0.6081702501613595,1,1,1,3,0.6954775567383537
31330788108.0,3893216253.0,15.0,3397.0,0.9037037037037036,0.9815688329839272,1.0,0.9670503935157994,0.5764141575430692,0.0,0.002429627572802055,0.9983333912016944,0.7333333333333333,0.8918918918918919,1.0,1.0,0.7333333333333333,0.002429627572802055,0,0,0.4882422921374096,0.846087173375253,0.5543437143885279,0,0,0,0,0.48604124475909866
33483311698.0,2957477250.0,1.0,1922.0,0.88,0.9857975415054606,1.0,0.9646845413103876,0.5764141575430692,0.0,0.002573601091830766,0.9979377431906616,0.0,0.85,1.0,1.0,0.0,0.002573601091830766,1,0,0.4949644323067652,2.347504321086972,0.558831322614167,0,1,0,1,0.5486722490771927
36884101610.0,4536516083.0,4.0,3682.0,0.8771929824561403,0.988503977418527,1.0,0.9708569532207706,0.5764141575430692,0.0,0.0011971746677840295,0.9986840006380604,0.75,0.8372093023255814,1.0,1.0,0.75,0.0011971746677840295,2,0,0.4650037182465307,0.4994957607079637,0.4938631901641522,0,0,0,0,0.3995248630663885
31665192331.0,3617887313.0,5.0,363.0,0.8157894736842105,0.9861513500985052,1.0,0.9779356087835832,0.5764141575430692,0.0,0.002075605016781488,0.9985002205558006,0.6,0.7777777777777778,1.0,1.0,0.6,0.002075605016781488,3,0,0.4768869623223796,0.8453825194254003,0.5302416618168636,0,0,0,0,0.43453409492439204
32549539759.0,3428833413.0,2.0,485.0,0.8,0.987181678345582,1.0,0.9765977470965488,0.5764141575430692,0.0,0.0029356351049380012,0.9982473820269028,1.0,0.7317073170731707,1.0,1.0,1.0,0.0029356351049380012,4,0,0.4797904283582578,0.9923188535605341,0.558379048132011,0,0,0,0,0.4908708611013506
33352579426.0,4575979535.0,13.0,780.0,0.7619047619047619,0.9872310367311454,1.0,0.9666742156333292,0.0,0.0,0.0014640027557698931,0.997811534500515,0.07692307692307693,0.7272727272727273,1.0,0.9,0.07692307692307693,0.0014640027557698931,5,0,0.4995374003472076,2.28753708147155,0.5000001186503107,0,1,0,1,0.5469325134047252
33654436509.0,3955841731.0,120.0,2990.0,0.8547008547008547,0.9890257097222938,1.0,0.9486322701886634,0.0,0.013513513513513514,0.001871317088708393,0.999006003737426,0.051020408163265314,0.7708333333333334,1.0,0.8571428571428571,0.04166666666666666,0.001871317088708393,6,0,0.5161494739206748,2.1436117824521776,0.5733716298081442,0,1,0,1,0.5660623670468761
34494347424.0,3236039488.0,43.0,3326.0,0.8657718120805369,0.9882462789037184,1.0,0.9337295429926517,0.5764141575430692,0.0,0.002294726301735648,0.9979202196248076,0.5348837209302325,0.8347107438016529,1.0,1.0,0.5348837209302325,0.002294726301735648,7,0,0.4731504610880028,0.6539838806136249,0.5335304152228476,0,0,0,0,0.44110933852948997
39930276283.0,4535147069.0,71.0,2959.0,0.8080808080808081,0.9927179379715004,1.0,0.8922564888789591,0.0,0.032786885245901634,0.00237386336203428,0.9989509784143636,0.7605633802816901,0.7710843373493976,1.0,0.75,0.7605633802816901,0.00237386336203428,8,0,0.5261965535404699,1.3956231637758392,0.5848873169992952,0,0,0,0,0.5768435623741962
37708221025.0,3299533286.0,40.0,2172.0,0.728,0.9944918457716816,1.0,0.9129172568282956,0.5764141575430692,0.0,0.0006903991370010787,0.998965873836608,0.675,0.6826923076923077,1.0,1.0,0.675,0.0006903991370010787,9,0,0.4643763041152443,0.6794886092293404,0.4988559863906747,0,0,0,0,0.4042999614175628
39275036667.0,3137779359.0,37.0,2074.0,0.7988826815642458,0.9883553173948888,1.0,0.9334219125938162,1.0,0.0,0.0007019282381601223,0.9990107172300082,0.6486486486486487,0.7226277372262774,1.0,1.0,0.6486486486486487,0.0007019282381601223,10,0,0.4674659660779253,0.7415256884197554,0.4875147646615686,0,0,0,0,0.420428554587557
41259658017.0,4112925119.0,22.0,2928.0,0.8571428571428571,0.9903256502431804,1.0,0.9473200426642616,0.5764141575430692,0.027777777777777776,0.0008628127696289905,0.9994841150423456,0.4545454545454545,0.7766990291262136,1.0,1.0,0.4545454545454545,0.0008628127696289905,11,0,0.4860513963283684,1.0666857264776806,0.5719545954064583,0,0,0,0,0.5094904204483708
51269176008.0,3808244971.0,25.0,3642.0,0.8447204968944101,0.9904186094174308,1.0,0.9146002012820396,0.5764141575430692,0.0,0.0010604903707474335,0.998771290568596,0.64,0.8235294117647058,1.0,1.0,0.64,0.0010604903707474335,12,0,0.4682335467853851,0.4592926089355013,0.5038203630294299,0,0,0,0,0.4027498164795083
46170318731.0,3397001411.0,23.0,2261.0,0.7851239669421488,0.9869270751299416,1.0,0.8868680171664591,1.0,0.0,0.001009347434940975,0.9982103884766478,0.7826086956521741,0.5737704918032787,1.0,1.0,0.7826086956521741,0.001009347434940975,13,0,0.4815776978667165,1.1265065243895769,0.4948367209301063,0,0,0,0,0.4540641394741177
45318003442.0,3038112885.0,21.0,1442.0,0.8469387755102041,0.9893165750196388,1.0,0.915293703688372,1.0,0.0,0.0013866019585752664,0.9957005890193044,0.8095238095238095,0.7254901960784313,1.0,1.0,0.8095238095238095,0.0013866019585752664,14,0,0.49551106661659294,0.6649002537270464,0.4780338035573588,0,0,0,0,0.48876583732305257
41618379630.0,3190260658.0,40.0,2143.0,0.7727272727272727,0.9905092705836308,1.0,0.9272272748186432,1.0,0.0,0.001294269914107542,0.9983521010711344,0.575,0.6753246753246753,1.0,0.8666666666666667,0.575,0.001294269914107542,15,0,0.4917675701869687,0.9050630347302344,0.4936004135611916,0,0,0,0,0.4588879733888594
39413020790.0,3373019950.0,35.0,4123.0,0.8041958041958042,0.9852927400468384,1.0,0.9186376858298634,0.5764141575430692,0.0,0.0014783604982074876,0.9973832602366124,0.7714285714285715,0.7589285714285714,1.0,1.0,0.7714285714285715,0.0014783604982074876,16,0,0.4762544372568913,0.5852889163437336,0.49012312679220793,0,0,0,0,0.412684279146646
35362356042.0,3827712208.0,36.0,3587.0,0.7021276595744681,0.9769740092894554,1.0,0.9103012111165868,0.5,0.0,0.0025632936351447275,0.9974096314612032,0.5,0.5895522388059702,1.0,0.9555555555555556,0.5,0.0025632936351447275,17,0,0.511771762967562,1.8054849239335915,0.5276951148553554,0,1,0,1,0.5288747101041748
33577910141.0,4013191393.0,40.0,4007.0,0.8738738738738738,0.9815047167619312,1.0,0.9222624855760472,0.5764141575430692,0.011494252873563218,0.002142039369206337,0.9969151670951156,0.5,0.7894736842105263,0.975,0.975,0.425,0.002142039369206337,18,0,0.5414857861780459,1.0554606019869288,0.5696406085662836,1,0,0,1,0.5961691402976399
33116824783.0,4127147004.0,37.0,3455.0,0.8195121951219512,0.9776289411335884,1.0,0.9419902316570712,0.0,0.0,0.0033348872234374442,0.996687090339128,0.7837837837837838,0.7397260273972602,1.0,0.9428571428571428,0.7837837837837838,0.0033348872234374442,19,0,0.5171151521724191,1.614308266532975,0.5667896350647148,0,0,0,0,0.5315798458448554
32571519163.0,3358447902.0,60.0,4784.0,0.7134831460674157,0.9741511303251372,1.0,0.9151059021793252,0.5764141575430692,0.0,0.002494743219644321,0.9968059055257834,0.65,0.6751592356687898,1.0,1.0,0.65,0.002494743219644321,20,0,0.4938205141680153,1.5861271309734888,0.5385349512010543,0,0,0,0,0.4937565224324799
35736264055.0,2812652248.0,50.0,6981.0,0.7965116279069767,0.9840526632979464,1.0,0.9007618692096244,1.0,0.008695652173913044,0.0020712066564296683,0.9971466276705782,0.56,0.75177304964539,0.95,0.951219512195122,0.56,0.0020712066564296683,21,0,0.5414042359766148,1.1218780068860972,0.5818069768068134,1,0,0,1,0.6130164615063939
28713337126.0,2302648115.0,95.0,4341.0,0.7712765957446809,0.980832472047355,1.0,0.8670757905922031,0.3333333333333333,0.03571428571428571,0.002944062806673209,0.9974619289340102,0.5789473684210527,0.7425149700598802,0.9487179487179488,0.9047619047619048,0.5789473684210527,0.0029438488097401428,22,0,0.5729481543098272,2.1351311254672303,0.5851947028551782,1,1,0,2,0.6787212198459274
32297771167.0,2896517173.0,119.0,1833.0,0.7280701754385965,0.9806746656176241,1.0,0.8761614026269691,1.0,0.0,0.0024013722126929675,0.9966523376573972,0.6554621848739496,0.6162790697674418,0.9696969696969696,0.9714285714285714,0.6554621848739496,0.0024013722126929675,23,0,0.5254817282322654,1.6504028918306983,0.5356638249170088,0,1,0,1,0.5521752921046407
33091831321.0,3812278670.0,65.0,1343.0,0.7526881720430108,0.9728694052728388,1.0,0.8854506658570115,0.5764141575430692,0.0,0.0025400857278933165,0.9970754455993359,0.7076923076923077,0.6515151515151515,1.0,1.0,0.7076923076923077,0.0025400857278933165,0,0,0.5038281913711287,1.9574893793342811,0.5377220785991095,0,1,0,1,0.5333583744721709
37210540072.0,3437988902.0,39.0,804.0,0.8939393939393939,0.9864272736988352,1.0,0.9267409728113424,0.6666666666666666,0.0,0.00115837827042141,0.9981634527089072,0.6153846153846154,0.8541666666666666,1.0,0.875,0.6153846153846154,0.0011583320019172394,1,0,0.4872664041128402,0.7747060819489258,0.4888538530874514,0,0,0,0,0.44987901042458966
31129566577.0,2869079901.0,29.0,678.0,0.9166666666666666,0.9872400466229064,0.9924074659917748,0.9308931369476652,0.5764141575430692,0.0,0.001413760603204524,0.998035455353384,0.6551724137931034,0.8823529411764706,1.0,1.0,0.6551724137931034,0.001413760603204524,2,0,0.4810231160581216,0.6707544658575804,0.4980631606249919,0,0,0,0,0.42645123704563964
40273421640.0,2694630484.0,36.0,242.0,0.9473684210526316,0.991766904122387,1.0,0.9192358732216152,1.0,0.0,0.0007460066701772862,0.9974166995052324,0.6944444444444444,0.9402985074626866,1.0,1.0,0.6944444444444444,0.0007460066701772862,3,0,0.4900638156801577,0.7296421657981036,0.4858007288188182,0,0,0,0,0.4626476830492821
38493149510.0,3227585009.0,28.0,278.0,0.7560975609756098,0.9878478815168448,1.0,0.94027548795405,0.5764141575430692,0.0,0.002429183135704875,0.9987633965375105,0.7142857142857143,0.6666666666666666,1.0,1.0,0.7142857142857143,0.002429183135704875,4,0,0.4796263933011205,0.9045759359802831,0.5318590865040358,0,0,0,0,0.4361955610142793
35769578782.0,3973503758.0,56.0,4407.0,0.7926829268292683,0.990728556047374,1.0,0.9077297761049457,0.0,0.0,0.002197902834378864,0.9989464040311498,0.5555555555555556,0.7258064516129032,1.0,0.8461538461538461,0.5357142857142857,0.002197902834378864,5,0,0.5051113952747961,1.1038234558937985,0.5308964718801928,0,0,0,0,0.5052351062771434
35108915315.0,3551918392.0,176.0,1584.0,0.7419354838709677,0.9927871928692898,1.0,0.8287150551423442,0.5764141575430692,0.0,0.0019817141827680944,0.9984244879585864,0.7485714285714286,0.6923076923076923,1.0,1.0,0.7443181818181818,0.0019817141827680944,6,0,0.4804472203210396,1.2917981925715818,0.5184499065155053,0,0,0,0,0.46336874128991595
37261831071.0,2707022443.0,170.0,1948.0,0.7129629629629629,0.9906620063644426,1.0,0.8777161158507966,0.0,0.04651162790697674,0.002356135937063216,0.9975837756476272,0.3220338983050847,0.5922330097087378,1.0,0.75,0.2235294117647059,0.002356135937063216,7,0,0.5286750269815819,3.335900265856025,0.5999685691811976,0,1,1,2,0.6664211983975049
33255063712.0,2367029674.0,145.0,1076.0,0.7934782608695652,0.9889004319536332,1.0,0.911900926298832,1.0,0.0,0.00213912542679666,0.997494146161114,0.2054794520547945,0.7341772151898734,1.0,1.0,0.10344827586206896,0.00213912542679666,8,0,0.5080851314022017,1.9257753081154232,0.5151194393848768,0,1,0,1,0.5387835968664917
36157403470.0,2631556245.0,50.0,2316.0,0.6371681415929203,0.9835622736938904,1.0,0.8994546556251263,0.5764141575430692,0.0,0.001819149880202325,0.9976540368271954,0.7,0.5961538461538461,1.0,1.0,0.7,0.001819149880202325,9,0,0.4741137101663832,1.2902669196155006,0.5107958039005743,0,0,0,0,0.44848363445607564
36392851672.0,3348710782.0,29.0,1742.0,0.5575221238938053,0.9824193273974934,1.0,0.9223982081433484,0.5764141575430692,0.024390243902439025,0.0017050671096926508,0.9979921431689218,0.5862068965517241,0.5098039215686274,1.0,1.0,0.5862068965517241,0.0017050671096926508,10,0,0.4844969063525413,1.9353879669800544,0.5815616402080385,0,1,0,1,0.5649706110115943
34822549432.0,2577673479.0,19.0,1779.0,0.6794871794871795,0.9854308093994778,1.0,0.8989961896177326,0.5764141575430692,0.0,0.0008572478262644405,0.9980412160783514,0.5789473684210527,0.5625,1.0,1.0,0.5789473684210527,0.0008572478262644405,11,0,0.4632669490966424,1.3562944841741191,0.4839941302284842,0,0,0,0,0.4661483827912757
33930535416.0,3008357600.0,24.0,2121.0,0.6,0.9872656886715566,1.0,0.9291485965923808,0.5764141575430692,0.04,0.001521238834497016,0.998286137186928,0.5833333333333334,0.5384615384615384,1.0,1.0,0.5833333333333334,0.001521238834497016,12,0,0.4778527942077935,2.055533111751385,0.5687203454156246,0,1,0,1,0.5541766683633246
34907240268.0,2526550495.0,15.0,1645.0,0.7142857142857143,0.9880072189555802,1.0,0.932956005796626,0.5764141575430692,0.0,0.0011265828489027082,0.9980635864180852,0.5333333333333333,0.6666666666666666,1.0,1.0,0.5333333333333333,0.0011265828489027082,13,0,0.4615747570466903,0.991233496746967,0.4954525164639585,0,0,0,0,0.43348570154237864
37897876690.0,2901446585.0,37.0,2071.0,0.67,0.9879700938782392,1.0,0.8826070706182394,0.5764141575430692,0.02325581395348837,0.001449402670414617,0.9986837486837488,0.6216216216216216,0.6206896551724138,1.0,1.0,0.6216216216216216,0.0014493390135710835,14,0,0.4723293470119789,1.3436155210102605,0.545018643575922,0,0,0,0,0.489941751716679
35792103450.0,2780191507.0,38.0,767.0,0.6018518518518519,0.9889807162534436,1.0,0.9237008031953396,0.5764141575430692,0.0,0.0019930906191868193,0.9979644216302328,0.40540540540540543,0.5333333333333333,1.0,0.9230769230769232,0.3947368421052632,0.0019930906191868193,15,0,0.49102115160518,1.751649600230262,0.5241820265243218,0,1,0,1,0.4872232495915218
35520860959.0,2776088411.0,46.0,2766.0,0.7247706422018348,0.9789705587822952,1.0,0.9033484415541762,1.0,0.0196078431372549,0.0015904572564612329,0.9972245351096308,0.39130434782608703,0.625,1.0,1.0,0.39130434782608703,0.0015904572564612329,16,0,0.5015702882247395,1.9133399301491707,0.5658715684204911,0,1,0,1,0.5295399942251146
33393364471.0,3055877532.0,33.0,3126.0,0.8151260504201681,0.9811628596855532,1.0,0.9244881947232056,1.0,0.0,0.001894612196566016,0.9977521886584116,0.4545454545454545,0.7349397590361446,0.9615384615384616,0.9642857142857144,0.4545454545454545,0.001894612196566016,17,0,0.5180233823659187,1.2661801704275828,0.4987736225319957,0,0,0,0,0.5381826970987585
36604826781.0,3396819208.0,68.0,3040.0,0.65,0.9844711252232586,1.0,0.9155512364003552,0.5764141575430692,0.0,0.0018929552371761559,0.998110201207989,0.5909090909090909,0.5504587155963303,1.0,1.0,0.38235294117647056,0.0018929552371761559,18,0,0.4768141527447172,1.5862276373821893,0.5044225502298709,0,0,0,0,0.44770158645695357
36614275176.0,3249525650.0,27.0,3274.0,0.8282828282828283,0.983924811257768,1.0,0.9545846099196306,0.5764141575430692,0.0,0.0016170380595543286,0.9978792758119625,0.6296296296296297,0.7820512820512819,1.0,1.0,0.6296296296296297,0.0016170380595543286,19,0,0.453081403292994,0.6380949497662118,0.4945945201090112,0,0,0,0,0.4152606489906808
35647555626.0,3067341240.0,37.0,3889.0,0.8111888111888111,0.9804598886368324,1.0,0.9242536181729102,0.5764141575430692,0.013513513513513514,0.002360717658168083,0.99752834556083,0.5675675675675675,0.7589285714285714,1.0,1.0,0.5675675675675675,0.002360717658168083,20,0,0.4969322205058388,1.0208705028806793,0.5593932337534531,0,0,0,0,0.4925902032973171
32636054934.0,2780103955.0,22.0,4204.0,0.8609271523178808,0.980829420970266,1.0,0.929446170718333,0.5764141575430692,0.0,0.002337593786524903,0.9969252690389592,0.6818181818181818,0.8151260504201681,1.0,1.0,0.6818181818181818,0.002337593786524903,21,0,0.4805489580518962,0.8248234611438374,0.5320386510311169,0,0,0,0,0.4498977158798373
34790881952.0,3117395606.0,13.0,3840.0,0.7522123893805309,0.9839269974594286,1.0,0.9062656906529954,1.0,0.0,0.002179685332699243,0.9976627183773721,0.6153846153846154,0.6931818181818182,1.0,1.0,0.6153846153846154,0.002179685332699243,22,0,0.4843484789977226,1.1210051383635549,0.5294760748312484,0,0,0,0,0.45412470251056913
34829454670.0,2632232912.0,26.0,2013.0,0.8365384615384616,0.9790889104759956,1.0,0.9399779606574288,0.5764141575430692,0.0,0.0017800792944412981,0.9971406709355242,0.5384615384615384,0.7575757575757576,1.0,1.0,0.5384615384615384,0.0017800792944412981,23,0,0.4779474688998174,1.0780068823824231,0.5006101698803356,0,0,0,0,0.43258319511800936
38156508571.0,3000545107.0,15.0,1008.0,0.7628865979381443,0.9816317070344188,1.0,0.9487097166062164,1.0,0.0,0.001989060169070114,0.9972428132344964,0.6,0.7012987012987013,1.0,1.0,0.6,0.001989060169070114,0,0,0.4837290085588937,1.2785445654614729,0.5212550228333384,0,0,0,0,0.46563964645071526
37191792626.0,2619253848.0,26.0,885.0,0.7191011235955056,0.9887015272809856,1.0,0.9280344824030441,0.0,0.0,0.0016943862308824186,0.998088464103134,0.6538461538461539,0.6710526315789473,1.0,0.9090909090909092,0.6538461538461539,0.001694310683074728,1,0,0.4838013842647354,1.190659101667015,0.5039034358911287,0,0,0,0,0.4565334390722252
34143658255.0,2672082798.0,74.0,1712.0,0.8142857142857143,0.9935099415894744,1.0,0.9348042565654592,0.0,0.02127659574468085,0.0021418053634375983,0.9978125976518906,0.3888888888888889,0.7666666666666667,1.0,0.7272727272727273,0.28378378378378377,0.0021418053634375983,2,0,0.5247253656984635,1.7070197202656654,0.5759710251890618,0,1,0,1,0.5684489218783324
34472542418.0,3223425322.0,48.0,1297.0,0.7948717948717948,0.9947708397416178,1.0,0.913540671331258,1.0,0.0,0.0017414223184449569,0.9984943302122052,0.8043478260869565,0.7575757575757576,1.0,1.0,0.7708333333333334,0.0017414223184449569,3,0,0.4847529733031833,0.6618509787008824,0.5083997176624362,0,0,0,0,0.43599540630240113
34448037619.0,2584008059.0,76.0,69.0,0.6,0.9927060100066312,1.0,0.9054008275461564,0.6666666666666666,0.0,0.0016260918044973052,0.998838667719608,0.7236842105263158,0.4666666666666667,1.0,0.8333333333333334,0.7236842105263158,0.0016260918044973052,4,0,0.500247440545566,1.6824344068814985,0.5152459093280903,0,1,0,1,0.5099325019305281
36593678566.0,3209293155.0,54.0,418.0,0.5777777777777777,0.9862996240361944,1.0,0.8946233197874336,0.0,0.0,0.0014870625557648458,0.9989085677432158,0.7407407407407407,0.40625,1.0,0.9090909090909092,0.7407407407407407,0.0014870625557648458,5,0,0.4889829473858778,2.2535185232389634,0.4956971330125029,0,1,0,1,0.5266466077030185
34028931753.0,3315045755.0,81.0,1319.0,0.7580645161290323,0.9840530788033988,1.0,0.8590007631752271,0.5764141575430692,0.0,0.0015252792606881699,0.9984760197220978,0.6172839506172839,0.6428571428571429,1.0,1.0,0.6172839506172839,0.0015252792606881699,6,0,0.4680811936881372,1.3660942110909589,0.5080395498400404,0,0,0,0,0.44980222409643467
35864781214.0,3002133526.0,67.0,1500.0,0.7575757575757576,0.9772805904739936,1.0,0.8961586366748328,0.5764141575430692,0.0,0.0011127431343748607,0.998176562152546,0.7313432835820896,0.7142857142857143,1.0,1.0,0.7313432835820896,0.0011127431343748607,7,0,0.4712053206797166,1.2472697960328527,0.4906546249530597,0,0,0,0,0.436824079677513
34931503974.0,3026095783.0,33.0,2581.0,0.7207207207207207,0.9835591133004926,1.0,0.9161817867256716,1.0,0.0,0.0017064846416382253,0.997579152228604,0.7575757575757576,0.6907216494845361,1.0,1.0,0.7575757575757576,0.0017064846416382253,8,0,0.4745032368709595,1.0030348579070163,0.4997910489904566,0,0,0,0,0.4243295032418496
36639680386.0,3186331019.0,29.0,2217.0,0.7808219178082192,0.9882169576059848,1.0,0.901256064934476,0.5764141575430692,0.0,0.001645214361753605,0.9984057971014492,0.4827586206896552,0.7068965517241379,1.0,1.0,0.4827586206896552,0.001645214361753605,9,0,0.4640894328069953,0.9574162317661564,0.4813055390065597,0,0,0,0,0.4425405389989032
32695003369.0,2337682490.0,25.0,1246.0,0.5555555555555556,0.9873698982575138,1.0,0.894983394511449,1.0,0.0,0.0018267342558341325,0.998314197193366,0.84,0.5185185185185185,1.0,1.0,0.84,0.0018267342558341325,10,0,0.4916450764070268,1.7010922035308491,0.5003033940518068,0,1,0,1,0.4802836624458265
34576336550.0,2754847702.0,32.0,3715.0,0.5462962962962963,0.988276241069793,1.0,0.9019990643443212,0.6666666666666666,0.022727272727272728,0.0013948343033043144,0.9984173420939044,0.6129032258064516,0.4516129032258064,0.9375,0.8947368421052632,0.59375,0.0013948343033043144,11,0,0.5212812736670284,2.066397397683514,0.5662338595204837,0,1,0,1,0.5606567769692484
30331324865.0,2297000221.0,80.0,1616.0,0.5360824742268041,0.9843294252216184,1.0,0.9353393403323138,0.5764141575430692,0.0,0.0015917049433807813,0.9982246096417352,0.16279069767441862,0.4022988505747127,1.0,1.0,0.0875,0.0015917049433807813,12,0,0.4831153014304479,3.162113823649453,0.5008700917829373,0,1,0,1,0.570978388272694
31348826467.0,2426286208.0,26.0,1656.0,0.6395348837209303,0.9810564239642048,1.0,0.9215799149505116,1.0,0.027777777777777776,0.0012401030239435275,0.9979068550497122,0.6153846153846154,0.5428571428571428,1.0,1.0,0.6153846153846154,0.0012401030239435275,13,0,0.4990197799453354,1.9610379876672728,0.5482525169897965,0,1,0,1,0.5201638902334823
33306406298.0,2857017409.0,31.0,2219.0,0.5,0.985469324128716,1.0,0.8857810041118839,0.5,0.0,0.0010017758754155093,0.9983208531881098,0.5161290322580645,0.4245283018867925,1.0,0.9545454545454546,0.5161290322580645,0.0010017758754155093,14,0,0.4895222519312388,2.3514660107403005,0.5084473828973963,0,1,0,1,0.5285050286742544
30919320497.0,3863287246.0,25.0,1655.0,0.8026315789473685,0.9923009023146332,1.0,0.9378122292477004,0.5764141575430692,0.0,0.0013350594708309734,0.9763306641544984,0.6,0.71875,1.0,1.0,0.6,0.0013350594708309734,15,0,0.4774108854514852,0.7416551286469321,0.5028862232743769,0,0,0,0,0.4141388688785616
31112181901.0,4824711712.0,33.0,3737.0,0.6231884057971014,0.9918630356050986,1.0,0.9156988895552768,1.0,0.0,0.0008953553441522101,0.9989212914744828,0.6666666666666666,0.5478260869565217,1.0,0.9,0.6666666666666666,0.0008953553441522101,16,0,0.4911650626888139,1.2980042034055113,0.4975413668416285,0,0,0,0,0.46944694815337734
31453441876.0,2954020898.0,32.0,5581.0,0.8778625954198473,0.9830958962364448,1.0,0.9126728264996912,0.5764141575430692,0.0,0.0010065425264217413,0.9982813547954392,0.8125,0.8265306122448979,1.0,1.0,0.8125,0.0010065425264217413,17,0,0.4748693258256244,0.6396497319998401,0.5050750577873044,0,0,0,0,0.41372226955646935
