index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,HOUR
2021-05-10 20:00:00,7.315874467898523e+16,33167831563.0,1872535770.0,9.0,4795.0,1.0,1.0,1.0,0.9752357690481036,0.007246376811594203,0.0010030547576710892,0.9996811369744454,1.0,1.0,0.8333333333333334,20
2021-05-10 21:00:00,7.315874467898523e+16,32033525918.0,2581626442.0,33.0,3663.0,1.0,1.0,1.0,0.9921259842519684,0.0,0.0011820330969267141,0.9997853731823791,1.0,1.0,1.0,21
2021-05-10 22:00:00,7.315874467898523e+16,26881407383.0,2686173081.0,25.0,3667.0,1.0,1.0,1.0,0.9923794081880828,0.0,0.000947193937958797,0.9993500354526116,1.0,1.0,1.0,22
2021-05-10 23:00:00,7.315874467898523e+16,30159993793.0,2048754965.0,24.0,4930.0,1.0,1.0,1.0,0.9778910231281851,0.0,0.0005047389378049465,0.999832261671792,1.0,1.0,1.0,23
2021-05-11 00:00:00,7.315874467898523e+16,30512783890.0,1865108610.0,14.0,3472.0,1.0,1.0,1.0,0.9846810647915619,0.0,0.0005186423096870858,0.9997700356444752,1.0,1.0,0.9090909090909092,0
2021-05-11 01:00:00,7.315874467898523e+16,32649495153.0,2257436388.0,35.0,4830.0,1.0,1.0,1.0,0.996364237316146,0.0,0.0004989190088142358,0.9998894172287958,1.0,1.0,1.0,1
2021-05-11 02:00:00,7.315874467898523e+16,32030776336.0,2360733932.0,8.0,4721.0,1.0,0.9999210048187059,1.0,0.9736466219111556,0.0,0.0005514613726374894,0.9993490561313904,1.0,1.0,1.0,2
2021-05-11 03:00:00,7.315874467898523e+16,33300333910.0,2803674739.0,10.0,3166.0,1.0,1.0,1.0,0.9811307948143624,0.0,0.0008520022051821781,0.9979531725824972,1.0,1.0,1.0,3
2021-05-11 04:00:00,7.315874467898523e+16,33808173869.0,4871435606.0,4.0,1435.0,1.0,0.9999194782188582,1.0,0.9740897313514252,0.0,0.0005398773006134969,0.9999509202453988,1.0,1.0,1.0,4
2021-05-11 05:00:00,7.315874467898523e+16,35299835711.0,9238318577.0,38.0,2491.0,1.0,1.0000822774395262,1.0,0.9864755007020914,0.0,0.0005526527331189711,0.9998493219487694,1.0,0.9971291866028706,0.2222222222222222,5
2021-05-11 06:00:00,7.315874467898523e+16,33436542253.0,8977607724.0,5.0,2767.0,1.0,1.0,1.0,0.9924063035845512,0.0,0.000100999899000101,0.999696862527156,1.0,0.9971291866028706,0.9583728852778487,6
2021-05-11 07:00:00,7.315874467898523e+16,36730164571.0,7632042391.0,23.0,2782.0,1.0,1.0,1.0,0.9998416970080736,0.0,0.0002658160552897395,0.9997874488548808,1.0,1.0,1.0,7
2021-05-11 08:00:00,7.315874467898523e+16,33707560923.0,5908677924.0,11.0,62.0,1.0,1.0,1.0,0.992016482101468,0.0,0.00017609767551068326,0.9997650099870756,1.0,0.9971291866028706,0.9583728852778487,8
2021-05-11 09:00:00,7.315874467898523e+16,34760372503.0,4877515135.0,17.0,375.0,1.0,1.0,1.0,0.982786041725138,0.0,6.48382286195941e-05,0.9998051568487368,1.0,1.0,1.0,9
2021-05-11 10:00:00,7.315874467898523e+16,30570478310.0,3342588771.0,10.0,127.0,1.0,1.0,1.0,0.9998243765367052,0.0,0.00025374270489723417,0.9996199163816041,1.0,0.9971291866028706,1.0,10
2021-05-11 11:00:00,7.315874467898523e+16,30789212420.0,1532720215.0,11.0,154.0,1.0,1.0,1.0,0.9993538196438828,0.0,0.001470024287357791,0.9999361226445224,1.0,0.9971291866028706,0.9583728852778487,11
2021-05-11 12:00:00,7.315874467898523e+16,28644005945.0,1645483264.0,0.0,12.0,1.0,1.0,1.0,0.9557295828671888,0.0,0.0008228889732877579,0.999620781190747,0.9967336627420872,0.9971291866028706,0.9583728852778487,12
2021-05-11 13:00:00,7.315874467898523e+16,33475023323.0,1777498683.0,12.0,1752.0,1.0,1.0,1.0,0.9926114440522124,0.0,0.00034324942791762013,0.9998855049232884,1.0,0.9971291866028706,0.9583728852778487,13
2021-05-11 14:00:00,7.315874467898523e+16,31949806436.0,2008318122.0,7.0,1897.0,1.0,0.9998314227916386,1.0,0.9928231531320696,0.0,0.00016479894528675018,1.000054866673982,1.0,0.9971291866028706,1.0,14
2021-05-11 15:00:00,7.315874467898523e+16,28995633191.0,1411028113.0,2.0,3931.0,1.0,1.000157753588894,1.0,1.0,0.0,0.0002495508085446197,0.9996510642540252,1.0,0.9971291866028706,1.0,15
2021-05-11 16:00:00,7.315874467898523e+16,33837591747.0,2902646911.0,12.0,3961.0,1.0,1.0,1.0,0.9814716429804756,0.0,0.00029770765108663293,0.9999010488818524,1.0,1.0,1.0,16
2021-05-11 17:00:00,7.315874467898523e+16,35750838330.0,1626558952.0,22.0,2698.0,1.0,1.0,1.0,0.9922622514352276,0.0,0.00023060071486221607,0.999884925201381,1.0,1.0,1.0,17
2021-05-11 18:00:00,7.315874467898523e+16,34465373402.0,1844131558.0,26.0,2547.0,1.0,1.0,1.0,0.9998543972044264,0.0,0.00024649970420035494,0.999950653836664,0.9615384615384616,0.9971291866028706,0.9583728852778487,18
2021-05-11 19:00:00,7.315874467898523e+16,33380281117.0,2345433196.0,6.0,3259.0,1.0,0.999932258501558,1.0,0.9881229021430415,0.0,0.000392824407489852,0.9993913572732804,1.0,1.0,1.0,19
2021-05-11 20:00:00,7.315874467898523e+16,33789626270.0,3187048263.0,38.0,5137.0,1.0,0.9997710797405571,1.0,0.9999249418299182,0.0,0.0008200279774251122,0.9996628780581776,1.0,1.0,1.0,20
2021-05-11 21:00:00,7.315874467898523e+16,33836898440.0,4142661958.0,27.0,2798.0,1.0,1.0,1.0,1.0,0.0,0.000403530895334174,0.999748313701802,1.0,1.0,1.0,21
2021-05-11 22:00:00,7.315874467898523e+16,29488588874.0,3850085361.0,38.0,5478.0,1.0,0.9999180999181,1.0,0.9925855058598422,0.0,0.00025652865425067984,0.9998976615668014,1.0,1.0,1.0,22
2021-05-11 23:00:00,7.315874467898523e+16,30866018661.0,1968411882.0,37.0,3566.0,1.0,0.99991305103904,1.0,0.9898119771390708,0.0,0.0003738118124532736,0.9997335464961364,1.0,1.0,0.9,23
2021-05-12 00:00:00,7.315874467898523e+16,31075643928.0,1992186763.0,37.0,2893.0,1.0,0.9999122960884056,1.0,0.9849176585684004,0.0,0.00016831238779174148,0.9995522220978394,1.0,1.0,1.0,0
2021-05-12 01:00:00,7.315874467898523e+16,33333933247.0,2041876199.0,16.0,3329.0,1.0,1.0,1.0,0.9924204564384476,0.0,0.00017230486474068118,0.9998280309544282,1.0,1.0,1.0,1
2021-05-12 02:00:00,7.315874467898523e+16,33399936112.0,2643898689.0,10.0,5278.0,1.0,1.0,1.0,1.0,0.0,0.0005083367222448148,0.9995440267504306,1.0,1.0,1.0,2
2021-05-12 03:00:00,7.315874467898523e+16,31978188115.0,3628058580.0,10.0,9810.0,1.0,1.0,1.0,0.9809290953545232,0.0,0.0005889548316948308,0.9998644129078912,1.0,1.0,1.0,3
2021-05-12 04:00:00,7.315874467898523e+16,33328485043.0,3801058226.0,23.0,4109.0,1.0,0.9999231891850372,1.0,0.9866048428645028,0.0,0.0009236168837166344,0.999769213016386,1.0,1.0,1.0,4
2021-05-12 05:00:00,7.315874467898523e+16,34285903609.0,4738304268.0,53.0,1320.0,1.0,1.0000788208402305,1.0,0.9990732159406858,0.0,0.0011066737237164991,0.9998078770413064,1.0,0.9971291866028706,0.5,5
