index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,UL_THROUGHPUT_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,DL_THROUGHPUT_RATIO,HOUR
2021-05-10 02:00:00,9.10621795573706e+16,245298106744.0,21722341296.0,0.9545454545454546,0.9993514915693904,1.0,2.107385828228261,0.005164146071560309,0.9718794076163609,0.36,4.017937312236492,2
2021-05-10 03:00:00,9.10621795573706e+16,235539343680.0,18479139144.0,1.0,1.0,1.0,2.0402034773286406,0.0011596036263967953,0.988581421664438,0.3636363636363637,3.8027908061575153,3
2021-05-10 04:00:00,9.10621795573706e+16,230773466032.0,34576879672.0,1.0,0.9998386836586546,1.0,3.136365195138778,0.0006540935353755588,0.9856566085847854,0.2765957446808511,3.4794168899905835,4
2021-05-10 05:00:00,9.10621795573706e+16,268239003728.0,23774912904.0,1.0,0.9998164464023496,1.0,2.661398710321065,0.00037406483790523685,0.9710110206037376,0.14634146341463414,3.811905440814393,5
2021-05-10 06:00:00,9.10621795573706e+16,267979395728.0,25425374544.0,1.0,0.9994539497633782,1.0,2.860665583683349,0.0009829217348568619,0.9836202773792444,0.08823529411764706,3.5625973918849487,6
2021-05-10 07:00:00,9.10621795573706e+16,278504412672.0,28986355648.0,1.0,0.9996418979409132,1.0,3.714667916853448,0.0012871669455528382,0.9825354944088454,0.30303030303030304,4.733876031739498,7
2021-05-10 08:00:00,9.10621795573706e+16,227974823272.0,20294903536.0,1.0,0.9998389434691576,1.0,3.051853268668371,0.0012799627647195721,0.9874185062335584,0.18181818181818185,7.919761788932952,8
2021-05-10 09:00:00,9.10621795573706e+16,236557845224.0,15516477648.0,1.0,0.9995675363990196,1.0,2.848366826256846,0.0,0.9914406517479633,0.7692307692307693,13.183834775388995,9
2021-05-10 10:00:00,9.10621795573706e+16,225163395720.0,16698182472.0,1.0,0.9998507017020006,1.0,2.9900863829202318,0.0,0.9943844492440604,0.42105263157894735,14.722479070552742,10
2021-05-10 11:00:00,9.10621795573706e+16,172175936504.0,14959572840.0,1.0,1.0,1.0,2.7415577271489124,0.00010716964955524597,0.9928011856870632,0.25,14.507115873727903,11
2021-05-10 12:00:00,9.10621795573706e+16,218026179520.0,11415732992.0,1.0,1.0,1.0,2.0818999799992866,0.0008012018027040562,0.982706101994694,0.35714285714285715,19.162866119938,12
2021-05-10 13:00:00,9.10621795573706e+16,255726098744.0,11776268024.0,1.0,0.999681071599426,1.0,1.817086408106028,0.0006628369421122403,0.9902142002827008,0.14285714285714285,16.94092777149152,13
2021-05-10 14:00:00,9.10621795573706e+16,235077138464.0,10174836224.0,1.0,1.0,1.0,1.864721348270326,0.0012566760917373547,0.9912353062487109,0.15789473684210525,15.531148284407578,14
2021-05-10 15:00:00,9.10621795573706e+16,195610058168.0,17816457416.0,1.0,0.9998566719220296,1.0,3.424191931439444,0.00041017227235438887,0.9806996381182148,0.5,15.15366605846057,15
2021-05-10 16:00:00,9.10621795573706e+16,209472290280.0,14025505952.0,1.0,0.9996121024049652,1.0,2.4331876553075844,0.0008408071748878924,0.9788930156717094,0.3333333333333333,13.247919661071489,16
2021-05-10 17:00:00,9.10621795573706e+16,171606334720.0,26949027256.0,1.0,0.997939737316508,1.0,3.6014550420663847,0.0006473689077961713,0.9783934014703244,0.6111111111111112,10.47034828725678,17
2021-05-10 18:00:00,9.10621795573706e+16,208005708096.0,27418006448.0,1.0,0.9989498249708284,1.0,3.353266060513062,0.0010018367006177993,0.984513094948512,0.6206896551724138,12.62687912720558,18
2021-05-10 19:00:00,9.10621795573706e+16,263951889352.0,22688680512.0,1.0,0.9992587101556708,1.0,2.1052052331231383,0.0020426287744227355,0.9785543403964456,0.5,5.6189017620123085,19
2021-05-10 20:00:00,9.10621795573706e+16,269923737440.0,23171516296.0,1.0,0.9997621313035204,1.0,1.9648289410603863,0.0021596478112800065,0.98263107108395,0.4794520547945205,5.320574106988032,20
2021-05-10 21:00:00,9.10621795573706e+16,264862403648.0,25878868880.0,0.9894736842105264,0.9985472154963679,1.0,1.867368272035812,0.0022879416998559444,0.9794419970631424,0.5405405405405406,3.8234115677868674,21
2021-05-10 22:00:00,9.10621795573706e+16,265170196104.0,20528122480.0,1.0,0.9995374118191279,1.0,1.4911933216490803,0.0012924071082390956,0.9802744425385936,0.5128205128205128,3.972785822320513,22
2021-05-10 23:00:00,9.10621795573706e+16,286952732352.0,21196864912.0,1.0,0.9998709011102505,1.0,2.005133065901548,0.0018733273862622656,0.9744797465102338,0.5272727272727272,3.9801919601968985,23
2021-05-11 00:00:00,9.10621795573706e+16,279356555976.0,20038311744.0,0.9873417721518988,0.9997491219267436,1.0,1.9294281761004928,0.0017373175816539266,0.9812305361501558,0.5,3.7193703199050683,0
2021-05-11 01:00:00,9.10621795573706e+16,251833597112.0,35333209600.0,1.0,0.9997592681752528,1.0,3.6553130139194985,0.0005796621397813847,0.9834338560514676,0.35294117647058826,6.531364310703218,1
2021-05-11 02:00:00,9.10621795573706e+16,237174668568.0,29829362992.0,1.0,0.9992211838006232,1.0,2.8411699728403725,0.0006248326341158617,0.9802494802494802,0.5454545454545454,3.7333163519941457,2
2021-05-11 03:00:00,9.10621795573706e+16,272422001952.0,23161226864.0,1.0,0.9997341486109264,1.0,2.43887109186682,0.001277139208173691,0.9837751573721074,0.5555555555555556,3.846081668959224,3
2021-05-11 04:00:00,9.10621795573706e+16,302627705880.0,21164893888.0,1.0,0.9997067448680352,1.0,2.0671059692204974,0.0009419152276295133,0.9748743718592964,0.25,4.595290795084901,4
2021-05-11 05:00:00,9.10621795573706e+16,293122908192.0,28088317688.0,1.0,0.9991319444444444,1.0,2.4195674788746517,0.0004796738218011752,0.9812931135274172,0.6666666666666666,3.757656124189506,5
2021-05-11 06:00:00,9.10621795573706e+16,306649930504.0,29343714744.0,1.0,0.9988246816846228,1.0,2.8774288426267467,0.0006787023211619384,0.9725705329153606,0.3636363636363637,4.5266929255182005,6
2021-05-11 07:00:00,9.10621795573706e+16,262425563968.0,24597620768.0,1.0,0.9996400935756704,1.0,2.600998580263884,0.0007396449704142013,0.9757880858204484,0.3333333333333333,4.291539095126911,7
2021-05-11 08:00:00,9.10621795573706e+16,282204583480.0,22671788504.0,1.0,0.9994628469113698,1.0,2.811926261477211,0.00012878300064391498,0.988971986310052,0.4074074074074074,5.5945366992995025,8
2021-05-11 09:00:00,9.10621795573706e+16,248559471184.0,20016468336.0,1.0,0.9996947030987636,1.0,2.6882754236055644,0.0005356186395286557,0.989225731488328,0.875,11.894876046322533,9
2021-05-11 10:00:00,9.10621795573706e+16,273249905160.0,11175075352.0,1.0,0.9998614574674424,1.0,1.8547817886030908,0.00039789117676315526,0.9806908596933824,0.25,16.020627445441015,10
2021-05-11 11:00:00,9.10621795573706e+16,213086615936.0,13337453384.0,1.0,0.999730603448276,1.0,2.240711065916251,0.00028768699654775604,0.9796641791044776,0.625,22.428404685606083,11
2021-05-11 12:00:00,9.10621795573706e+16,207707352488.0,12364180312.0,1.0,0.999752260621826,1.0,2.283985580743552,8.975854950184004e-05,0.980619135315268,0.5,17.577344116936285,12
2021-05-11 13:00:00,9.10621795573706e+16,218983733984.0,24439363408.0,1.0,1.0,1.0,3.826250997481397,9.488566277635451e-05,0.9774214358123676,0.3333333333333333,16.268162089909403,13
2021-05-11 14:00:00,9.10621795573706e+16,232708857032.0,11059027880.0,1.0,0.9997277059223962,1.0,1.7168408355775813,0.0007722007722007723,0.9849170437405732,0.375,16.250401206366885,14
2021-05-11 15:00:00,9.10621795573706e+16,248475539280.0,15767339008.0,1.0,1.0,1.0,1.9111163736405856,0.0005692599620493357,0.9879292598484141,0.8,12.010330725652185,15
2021-05-11 16:00:00,9.10621795573706e+16,241621721352.0,14072718272.0,1.0,0.9996144949884348,1.0,2.05227404157744,0.001135825840037861,0.979751495628164,0.6923076923076923,7.714818278445466,16
2021-05-11 17:00:00,9.10621795573706e+16,248701264208.0,27582718024.0,1.0,0.9991644617741262,1.0,3.178690047451272,0.0008867868755542418,0.9717573221757322,0.6666666666666666,6.292240820122008,17
2021-05-11 18:00:00,9.10621795573706e+16,260661546008.0,17498848144.0,0.975609756097561,0.9996345919610232,1.0,2.0507565975799498,0.000780504726389732,0.98583951449764,0.4545454545454545,7.2049767875721225,18
2021-05-11 19:00:00,9.10621795573706e+16,263328027336.0,19522366552.0,1.0,1.0,1.0,1.7830038151831598,0.0025259885358981837,0.9802840590543824,0.6,3.6247547140544643,19
2021-05-11 20:00:00,9.10621795573706e+16,228191943536.0,19385887352.0,0.9722222222222222,0.9996342801414116,1.0,1.7483696932369517,0.0023243801652892567,0.9760603048376408,0.6410256410256411,2.875325752392172,20
2021-05-11 21:00:00,9.10621795573706e+16,259267894064.0,18342157880.0,1.0,0.9996452642781128,1.0,1.5980547729574694,0.0011617293170691231,0.9674137656970276,0.6153846153846154,2.623229428158975,21
2021-05-11 22:00:00,9.10621795573706e+16,259221059208.0,26267634344.0,1.0,0.9996284369581372,1.0,2.41729775372334,0.0009886751752651447,0.9790925652815129,0.5925925925925926,3.1972470586935238,22
2021-05-11 23:00:00,9.10621795573706e+16,296882231480.0,27382337824.0,1.0,0.999410168691754,1.0,2.165677671617628,0.0010169491525423731,0.9739795088632298,0.3488372093023256,3.4002867330938615,23
2021-05-12 00:00:00,9.10621795573706e+16,308953732736.0,23699060616.0,1.0,0.9994827363248416,1.0,1.974326492784085,0.0016857089342573516,0.9827912424542752,0.2647058823529412,3.324036918522672,0
2021-05-12 01:00:00,9.10621795573706e+16,279278396680.0,27191391680.0,1.0,0.9997393117831074,1.0,2.6451214085436106,0.0010381275953189883,0.9817637452367992,0.35294117647058826,3.3057210063214155,1
2021-05-12 02:00:00,9.10621795573706e+16,309912502672.0,29213569480.0,1.0,0.9994665244065084,1.0,2.795087745532607,0.0005887547836326171,0.9869969627942292,0.3636363636363637,4.16154314320844,2
2021-05-12 03:00:00,9.10621795573706e+16,293777733848.0,30935236328.0,1.0,1.0,1.0,2.8108096789270443,0.00028392958546280523,0.9806002928257688,0.5294117647058824,3.3561610830938537,3
2021-05-12 04:00:00,9.10621795573706e+16,298395876872.0,26384686408.0,1.0,0.999851610031162,1.0,2.4702778930410982,0.0012776831345826234,0.9816713264989128,0.061224489795918366,3.3726899189888435,4
2021-05-12 05:00:00,9.10621795573706e+16,321872755608.0,32107540000.0,1.0,0.999528672427337,1.0,2.526700126955421,0.0015503875968992248,0.988993025283348,0.1643835616438356,3.3177316059144335,5
2021-05-12 06:00:00,9.10621795573706e+16,343347521432.0,25802700608.0,1.0,0.9991944578701466,1.0,2.84725041847817,0.0016235648846109243,0.9893169678372542,0.17857142857142858,3.772862395538056,6
2021-05-12 07:00:00,9.10621795573706e+16,322487092168.0,21039968296.0,1.0,0.9996854356715948,1.0,2.7465022218087727,0.00011672697560406209,0.9884227418615316,0.05128205128205128,4.6636473303277315,7
2021-05-12 08:00:00,9.10621795573706e+16,294457702368.0,14878940088.0,1.0,0.9995371084709151,1.0,2.127237820307061,0.0005701254275940707,0.9912280701754386,0.5294117647058824,6.10844241533016,8
2021-05-12 09:00:00,9.10621795573706e+16,259402548408.0,11226637080.0,1.0,0.9997230684021048,1.0,2.0500072874299087,0.00010472300764477956,0.9903856094283056,0.5769230769230769,14.064683681071415,9
2021-05-12 10:00:00,9.10621795573706e+16,286302818936.0,14717720608.0,1.0,0.9998538011695908,1.0,2.8467844241920064,0.00010837758751490192,0.9954843565208042,0.09803921568627452,20.09639745410051,10
2021-05-12 11:00:00,9.10621795573706e+16,239603153168.0,12445979976.0,1.0,0.9998482088646024,1.0,2.7503697708611154,0.00011066843736166443,0.9905383360522024,0.13333333333333333,19.911529714286143,11
2021-05-12 12:00:00,9.10621795573706e+16,188134785848.0,15492216072.0,1.0,0.9992553983618764,1.0,3.1703548569217936,0.0006341154090044388,0.9956020942408376,0.3636363636363637,20.699428777457737,12
2021-05-12 13:00:00,9.10621795573706e+16,217749478880.0,19970429432.0,1.0,1.0,1.0,2.9673985702511576,0.0009790057652561733,0.9885708182012389,0.6,19.317733212444946,13
2021-05-12 14:00:00,9.10621795573706e+16,212687156056.0,12949554472.0,1.0,0.9992594786729858,1.0,2.208734806329068,0.0,0.9799978721140546,0.8888888888888888,13.46646513458876,14
2021-05-12 15:00:00,9.10621795573706e+16,218651736160.0,13537396888.0,1.0,0.9994077583654132,1.0,2.218587025411916,0.00010814318157240186,0.9886892177589852,0.5454545454545454,10.27061766218976,15
2021-05-12 16:00:00,9.10621795573706e+16,205433558896.0,12109642824.0,0.975,0.9992725156409136,1.0,1.7108297272631725,0.0014890448840672195,0.9743115495273326,0.4166666666666667,10.6818875860874,16
2021-05-12 17:00:00,9.10621795573706e+16,218670506360.0,30117107696.0,0.9814814814814816,0.9997388693040868,1.0,4.2697177944758185,0.0012845215157353885,0.9845508126451152,0.5833333333333334,10.879989502772407,17
2021-05-12 18:00:00,9.10621795573706e+16,270260771872.0,14204860920.0,1.0,0.9994244273051688,1.0,2.2245476743228063,0.0013981412945143516,0.9833108161805609,0.7058823529411765,11.424973694954607,18
2021-05-12 19:00:00,9.10621795573706e+16,279904210656.0,17405776512.0,1.0,0.99938605108055,1.0,2.0579969965145186,0.003227776323824479,0.9891470239104628,0.85,5.625393361138915,19
2021-05-12 20:00:00,9.10621795573706e+16,260508230176.0,26018754976.0,1.0,0.999645180366647,1.0,2.40050324867955,0.0024495312104062844,0.9793536804308796,0.5555555555555556,3.9753349913508433,20
2021-05-12 21:00:00,9.10621795573706e+16,249070096736.0,18919758256.0,1.0,0.9978327820234972,1.0,1.8762288083238057,0.0017815207709126245,0.9780919825978868,0.4827586206896552,4.151525376540122,21
2021-05-12 22:00:00,9.10621795573706e+16,253761069128.0,20770101120.0,1.0,0.999548532731377,1.0,1.8605695181551656,0.0020841683366733467,0.9799274299390104,0.5348837209302325,3.4600182889295046,22
2021-05-12 23:00:00,9.10621795573706e+16,257485327128.0,19175944368.0,1.0,0.9998783306971653,1.0,1.80029255852883,0.002352150537634409,0.9838367346938776,0.6451612903225806,2.9232919505566897,23
2021-05-13 00:00:00,9.10621795573706e+16,279978064944.0,37104093968.0,1.0,0.999778319663046,1.0,2.888385956029964,0.0015627570324066456,0.9782212718777225,0.6,3.677942102922206,0
2021-05-13 01:00:00,9.10621795573706e+16,255592243128.0,30193505312.0,1.0,0.9998790663925504,1.0,2.2507106905770247,0.0008037149490980533,0.9730495236460388,0.9090909090909092,3.1172751665849034,1
2021-05-13 02:00:00,9.10621795573706e+16,290284975624.0,38902356752.0,1.0,1.0,1.0,2.9392791507667697,0.0007171671896010758,0.9924574636028768,0.5185185185185185,3.027422400560197,2
2021-05-13 03:00:00,9.10621795573706e+16,276982962888.0,37888601032.0,1.0,0.9997423676413758,1.0,3.196932492165696,0.00037807183364839316,0.9865061998541209,0.6,3.6339951562075417,3
2021-05-13 04:00:00,9.10621795573706e+16,260124129968.0,24704691736.0,1.0,0.9997697974217312,1.0,2.9744416649647585,0.0004114210483008311,0.9866666666666668,0.6666666666666666,6.6729297161911925,4
2021-05-13 05:00:00,9.10621795573706e+16,238245230656.0,31514365480.0,1.0,0.9997118709181714,1.0,3.4848147339780833,0.0012626262626262627,0.9886819298926399,0.23728813559322035,7.207499561886582,5
2021-05-13 06:00:00,9.10621795573706e+16,218219400912.0,26365311624.0,1.0,0.9996577296063892,1.0,2.4879325030759296,0.001277241159096352,0.9894907657831696,0.5333333333333333,8.308736516279447,6
2021-05-13 07:00:00,9.10621795573706e+16,208742367824.0,29249111528.0,1.0,0.999554516093106,1.0,2.3770380877167163,0.002562195222745681,0.978366515127763,0.6666666666666666,5.729741624116382,7
2021-05-13 08:00:00,9.10621795573706e+16,243366381208.0,32020637504.0,1.0,0.9994152046783624,1.0,2.4259993398164426,0.0016947716295229215,0.9744357252649462,0.7857142857142857,3.622268295840812,8
2021-05-13 09:00:00,9.10621795573706e+16,172435028840.0,24488637864.0,1.0,0.9991522344677244,0.9277777777777778,2.6171718734712903,0.0011267605633802818,0.9518144987501076,0.4761904761904762,5.2814311182477365,9
2021-05-13 10:00:00,9.10621795573706e+16,260896799168.0,31920789240.0,1.0,0.9987115062491948,1.0,2.7647145354957616,0.001056168987037926,0.9775982372383399,0.875,4.755829726403653,10
2021-05-13 11:00:00,9.10621795573706e+16,253502115888.0,22456584296.0,1.0,0.9997630612486672,1.0,2.7809056492250894,0.0008616232982939858,0.9755692205417984,0.5,6.175431324187577,11
2021-05-13 12:00:00,9.10621795573706e+16,265878096504.0,27064815280.0,1.0,0.9996702934388394,1.0,2.589294611061856,0.0006953028430160692,0.9903396226415094,0.375,9.166272931859556,12
2021-05-13 13:00:00,9.10621795573706e+16,218532209328.0,16280446368.0,1.0,0.9993903182538716,0.9194444444444444,1.9764172358592245,0.0003821534346039935,0.9688796680497924,0.6,14.498750795006243,13
2021-05-13 14:00:00,9.10621795573706e+16,164709389488.0,18193673888.0,1.0,0.9997371188222924,1.0,1.8652591872672069,0.0017234387672343874,0.9756074045507136,0.4,13.00647223914808,14
2021-05-13 15:00:00,9.10621795573706e+16,166604906992.0,18298424184.0,1.0,0.9996329377217668,1.0,2.5888807002158662,0.0002704652001442481,0.9725422260718926,0.5714285714285714,12.233450207774904,15
2021-05-13 16:00:00,9.10621795573706e+16,202826169168.0,15842827688.0,1.0,0.9996290342525039,1.0,1.7197917481250875,0.0009273856997125103,0.9704026308772552,0.6538461538461539,12.317142907396144,16
2021-05-13 17:00:00,9.10621795573706e+16,223898129696.0,19345494528.0,1.0,0.9986078886310904,1.0,1.82293070018868,0.001897220160026396,0.9689396925502562,0.8181818181818182,11.577221381377655,17
2021-05-13 18:00:00,9.10621795573706e+16,267687478496.0,20437876920.0,1.0,0.999666592576128,1.0,1.9413647422737843,0.0012029833988290962,0.9649055738206284,0.76,10.320261832816241,18
2021-05-13 19:00:00,9.10621795573706e+16,268701412016.0,30842784192.0,1.0,0.999364541410718,1.0,1.841548810794151,0.001692420897718911,0.9735673503912032,0.775,4.8982096415161545,19
2021-05-13 20:00:00,9.10621795573706e+16,330582747944.0,36834289384.0,1.0,0.9997700356444752,1.0,2.486657187618881,0.0012688342585249802,0.9740693001743878,0.7272727272727273,4.623146524725875,20
2021-05-13 21:00:00,9.10621795573706e+16,345466362656.0,26653691688.0,1.0,0.9997714808043876,1.0,1.8382198078094587,0.0010089251067132324,0.9767511177347244,0.6129032258064516,3.4885780439802008,21
2021-05-13 22:00:00,9.10621795573706e+16,268906938736.0,25670940856.0,1.0,0.9997622444127438,1.0,1.6829092908388965,0.0007428194123473093,0.9789240155296728,0.6578947368421053,2.3982855703800823,22
2021-05-13 23:00:00,9.10621795573706e+16,279233392624.0,33172002112.0,1.0,0.9997502497502496,1.0,2.306030027050596,0.0013622818220519368,0.9815452755905512,0.9696969696969696,3.9156316489122065,23
2021-05-14 00:00:00,9.10621795573706e+16,285089650392.0,32347841104.0,1.0,0.9992407946349487,1.0,2.819168300395562,0.0005932203389830508,0.9882604055496264,0.4117647058823529,3.2879322360114744,0
2021-05-14 01:00:00,9.10621795573706e+16,293145959184.0,32434595216.0,1.0,0.999607535321821,1.0,2.7950472859893645,0.000262582056892779,0.9792951914138428,0.7,3.1835223195709035,1
2021-05-14 02:00:00,9.10621795573706e+16,275215860040.0,24467833680.0,1.0,0.99986546481905,1.0,2.548974113828062,0.000827966881324747,0.9924290220820188,0.6,3.928228715179338,2
2021-05-14 03:00:00,9.10621795573706e+16,255311590944.0,26818062336.0,1.0,0.9994405594405594,1.0,3.017055145165209,0.00048468398604110117,0.9870544090056284,0.2857142857142857,5.3768195594933585,3
2021-05-14 04:00:00,9.10621795573706e+16,275350340688.0,37673061784.0,1.0,0.9997091755125782,1.0,3.7326030273710464,0.0004977105315548476,0.9844455112818052,0.7142857142857143,3.947184969524847,4
2021-05-14 05:00:00,9.10621795573706e+16,330705707680.0,29337943472.0,1.0,0.9998539719626168,1.0,2.4606849351739504,0.000819840131174421,0.9885776718315455,0.5333333333333333,4.3970615600892815,5
2021-05-14 06:00:00,9.10621795573706e+16,312944938608.0,25823856176.0,1.0,0.999864956110736,1.0,2.273216325664666,0.00047496912700674464,0.9822447102115917,0.53125,3.642590122962896,6
2021-05-14 07:00:00,9.10621795573706e+16,302951023744.0,22887428808.0,1.0,0.9996144454440304,1.0,2.3012491870378984,0.0008306414397784956,0.9820353982300885,0.631578947368421,4.304495486305287,7
2021-05-14 08:00:00,9.10621795573706e+16,259979219976.0,23447191344.0,1.0,0.9992433795712484,1.0,2.4773727497004665,0.000613443168872141,0.97552536078994,0.43478260869565216,4.267497092475482,8
2021-05-14 09:00:00,9.10621795573706e+16,269011653120.0,25057111704.0,1.0,0.9997530254383798,1.0,2.0812982189885334,0.0021116648365571413,0.9888438971985788,0.5263157894736842,4.153986236472237,9
2021-05-14 10:00:00,9.10621795573706e+16,296293030840.0,30372249928.0,1.0,0.9994802494802496,1.0,2.8020910837656627,0.0006531069229333831,0.9766645643751688,0.5,5.8284125725752505,10
2021-05-14 11:00:00,9.10621795573706e+16,303865589496.0,25652185968.0,0.9743589743589745,0.9996678844237796,1.0,2.498945880336815,0.0006858187914348852,0.9824730069516344,0.5,6.430656411310892,11
2021-05-14 12:00:00,9.10621795573706e+16,357125690000.0,22608912096.0,1.0,0.9997705632671792,1.0,2.161607081492793,0.0007266268367511707,0.9817006696776204,0.6111111111111112,11.150906681063605,12
2021-05-14 13:00:00,9.10621795573706e+16,287065918456.0,20276346432.0,1.0,0.9984505363528008,1.0,1.7753614707285,0.0013797581365148932,0.9875859887720408,0.8,4.517929878360267,13
2021-05-14 14:00:00,9.10621795573706e+16,284435262416.0,22473109016.0,1.0,0.9994949494949495,1.0,1.6843616769908645,0.0012531328320802006,0.9830815709969788,0.5555555555555556,3.843519517089116,14
2021-05-14 15:00:00,9.10621795573706e+16,336818079264.0,21927126400.0,1.0,0.9998838154990124,1.0,2.1199841450734933,0.0004917629702483403,0.9799238216156164,0.85,5.864164052788294,15
